,UF,FX_ANO_CADASTRO_FAM,SIT_ATUALIZACAO,FX_RFPC,CO_LOCAL_DOMIC_FAM,REG,VL_RENDA_MEDIA_FAM,QTD_PESSOAS,REGIAO
738,MA,2,0,2,1.0,5289,160.75958934079262,4.227312883297676,NE
739,MA,2,0,2,2.0,1782,163.49519276534159,4.549869023448935,NE
740,MA,2,0,3,1.0,7813,374.26961176458684,2.923199574144466,NE
741,MA,2,0,3,2.0,3212,378.2241141999962,2.915908256404396,NE
742,MA,2,0,4,1.0,4019,968.1042213486994,1.4825936315535144,NE
743,MA,2,0,4,2.0,1654,951.0476678549912,1.5127333028330878,NE
744,MA,2,1,1,1.0,102928,30.74523371377113,3.605637379730552,NE
745,MA,2,1,1,2.0,79840,28.881204838865145,3.947913299475387,NE
746,MA,2,1,2,1.0,10197,158.041440632759,4.439253632980701,NE
747,MA,2,1,2,2.0,4658,160.56055728061702,4.81005652703448,NE
748,MA,2,1,3,1.0,13495,371.22047881311147,3.3165312657535737,NE
749,MA,2,1,3,2.0,6355,359.63060260583205,3.4448648606516414,NE
750,MA,2,1,4,1.0,3070,1059.0984566428363,1.6893650415660653,NE
751,MA,2,1,4,2.0,1100,1029.3965858980084,1.7967635738574872,NE
752,MA,3,0,1,1.0,39554,30.201272758429322,2.901721437639255,NE
753,MA,3,0,1,2.0,23040,29.108177760939927,2.9932824407275707,NE
754,MA,3,0,2,1.0,3923,160.76590405974395,3.060245849573692,NE
755,MA,3,0,2,2.0,1010,158.49563318611044,3.2993875614857306,NE
756,MA,3,0,3,1.0,6765,393.33518867392473,2.5820357262196714,NE
757,MA,3,0,3,2.0,1757,388.5610248003691,2.6433260932545353,NE
758,MA,3,0,4,1.0,10083,1022.7658055426679,1.3546275718966851,NE
759,MA,3,0,4,2.0,2750,987.8690119641914,1.3328720930597764,NE
760,MA,3,1,1,1.0,84153,30.65867443557768,3.2183675033154477,NE
761,MA,3,1,1,2.0,66179,28.730185923703853,3.441929533438088,NE
762,MA,3,1,2,1.0,7001,157.2470209115659,3.584710603009011,NE
763,MA,3,1,2,2.0,2568,160.1825412220906,3.9475509678907685,NE
764,MA,3,1,3,1.0,10426,388.6484219786702,2.9876626890038804,NE
765,MA,3,1,3,2.0,3527,378.0609279239589,3.111352054363034,NE
766,MA,3,1,4,1.0,6013,1102.0206950023696,1.494668329270698,NE
767,MA,3,1,4,2.0,1448,1078.3733352811319,1.485938147767203,NE
768,MA,4,0,1,1.0,60182,32.14281674393324,2.275408549294424,NE
769,MA,4,0,1,2.0,34563,30.75025682243416,2.250763230681884,NE
770,MA,4,0,2,1.0,13981,165.62509307417585,1.897975030199183,NE
771,MA,4,0,2,2.0,2771,166.46574791798548,1.9614634930713883,NE
772,MA,4,0,3,1.0,43529,420.63737936248134,2.232043810844843,NE
773,MA,4,0,3,2.0,6891,425.5485779243935,2.2204675717744076,NE
774,MA,4,0,4,1.0,68448,1041.3630359931253,1.2502616617568227,NE
775,MA,4,0,4,2.0,30322,1004.7703476285546,1.260823619550928,NE
776,MA,4,1,1,1.0,102884,32.07111452587125,2.5921051900685126,NE
777,MA,4,1,1,2.0,71627,30.26390991924714,2.692817141592785,NE
778,MA,4,1,2,1.0,12557,156.73089285288702,2.5101688079783937,NE
779,MA,4,1,2,2.0,3146,156.15024412842357,2.711526693603133,NE
780,MA,4,1,3,1.0,25349,435.6810550544274,2.58539073357072,NE
781,MA,4,1,3,2.0,6491,440.2189681300936,2.5615490750780583,NE
782,MA,4,1,4,1.0,27598,1130.0611943765934,1.343528397405437,NE
783,MA,4,1,4,2.0,10872,1106.1190741861105,1.3317655391706804,NE
784,MA,5,0,1,1.0,3169,37.677056844955956,1.940192575157128,NE
785,MA,5,0,1,2.0,1735,35.35431315318179,1.9697993564824494,NE
786,MA,5,0,2,1.0,956,166.28733132349566,1.8661057060176243,NE
787,MA,5,0,2,2.0,280,171.58511303511304,2.080226871893539,NE
788,MA,5,0,3,1.0,3474,438.65069586319896,2.393799881164318,NE
789,MA,5,0,3,2.0,870,454.46243215097905,2.282355003654641,NE
790,MA,5,0,4,1.0,7541,1111.045403582947,1.2813421321122822,NE
791,MA,5,0,4,2.0,3111,1070.0174834963095,1.2533932922148507,NE
792,MA,5,1,1,1.0,97824,37.63785089543557,1.9170412574150604,NE
793,MA,5,1,1,2.0,56301,36.55079460600359,1.943504835105777,NE
794,MA,5,1,2,1.0,20714,160.6510965532816,1.750286952880699,NE
795,MA,5,1,2,2.0,6346,161.82236455378603,1.6615565737828566,NE
796,MA,5,1,3,1.0,31022,423.0584788189637,2.2314496574753497,NE
797,MA,5,1,3,2.0,7661,430.6561279179055,2.1542422547638247,NE
798,MA,5,1,4,1.0,30575,1172.8456012214135,1.3326048888043274,NE
799,MA,5,1,4,2.0,11526,1152.7218790134048,1.337595138066605,NE
800,MG,1,0,1,1.0,39293,35.82288320079246,2.9445134114254308,SE
801,MG,1,0,1,2.0,18273,42.48998523281351,3.2576821488072456,SE
802,MG,1,0,2,1.0,12239,160.97662495782373,3.9054876901127793,SE
803,MG,1,0,2,2.0,4446,159.84425741729038,4.080642517326044,SE
804,MG,1,0,3,1.0,34950,392.46559653607005,3.084915475005262,SE
805,MG,1,0,3,2.0,11092,377.16745248626637,3.143450130887736,SE
806,MG,1,0,4,1.0,20941,941.4803321811888,1.897019355408756,SE
807,MG,1,0,4,2.0,6400,928.5555969027596,2.037530462863609,SE
808,MG,1,1,1,1.0,80227,32.42999631907342,2.9402579845179666,SE
809,MG,1,1,1,2.0,35569,36.036072978027434,3.221992210533439,SE
810,MG,1,1,2,1.0,15036,158.9257098940865,3.9108233690601173,SE
811,MG,1,1,2,2.0,5226,156.97048153823692,4.035729459716202,SE
812,MG,1,1,3,1.0,45604,412.8451978431542,3.1421259832103274,SE
813,MG,1,1,3,2.0,12437,399.5393973944087,3.2752513851293275,SE
814,MG,1,1,4,1.0,20154,1001.7453554793434,1.959040256298124,SE
815,MG,1,1,4,2.0,5199,979.7687020746455,2.212541896482761,SE
816,MG,2,0,1,1.0,43398,38.08468753492588,3.2773270459073025,SE
817,MG,2,0,1,2.0,17281,42.39770609989168,3.518520617903438,SE
818,MG,2,0,2,1.0,14336,158.1374023469571,3.902281462978669,SE
819,MG,2,0,2,2.0,4230,157.7706461831356,4.122626535373643,SE
820,MG,2,0,3,1.0,26652,374.6050602038474,3.1744341537095786,SE
821,MG,2,0,3,2.0,5971,353.1343995980242,3.304476362134634,SE
822,MG,2,0,4,1.0,14480,979.1120930783746,1.6968551237338287,SE
823,MG,2,0,4,2.0,2536,944.8510344580365,1.866925588183598,SE
824,MG,2,1,1,1.0,82743,34.13824562543215,3.359230473491523,SE
825,MG,2,1,1,2.0,34960,37.63178435986459,3.61878350205409,SE
826,MG,2,1,2,1.0,16860,156.22667022857462,3.9645862407478663,SE
827,MG,2,1,2,2.0,5217,156.07692146378866,4.281164312391004,SE
828,MG,2,1,3,1.0,33873,386.03183443553513,3.348600990565839,SE
829,MG,2,1,3,2.0,7683,366.2235550155442,3.546892891663772,SE
830,MG,2,1,4,1.0,12399,1024.151085420646,1.7853267427207562,SE
831,MG,2,1,4,2.0,1926,995.0615900037453,2.00413888516278,SE
832,MG,3,0,1,1.0,66134,36.633953118635944,2.8260278431837498,SE
833,MG,3,0,1,2.0,20062,39.36910842285672,3.011690445147293,SE
834,MG,3,0,2,1.0,18633,157.72316727296362,3.2438746047780658,SE
835,MG,3,0,2,2.0,3815,156.866973506602,3.50385703177786,SE
836,MG,3,0,3,1.0,44004,395.0965815708725,2.862338463306075,SE
837,MG,3,0,3,2.0,5641,377.5660449371982,2.91227187387568,SE
838,MG,3,0,4,1.0,60448,1044.251810482194,1.563559803417897,SE
839,MG,3,0,4,2.0,7248,1006.543396450299,1.645690179226874,SE
840,MG,3,1,1,1.0,106062,32.82321923256103,3.023065734345072,SE
841,MG,3,1,1,2.0,34985,35.087363186508725,3.2635076796980527,SE
842,MG,3,1,2,1.0,20683,155.0208316427033,3.4782196230769618,SE
843,MG,3,1,2,2.0,4757,155.60936441117394,3.760464129250287,SE
844,MG,3,1,3,1.0,49178,409.4941216382135,3.0535388601885383,SE
845,MG,3,1,3,2.0,6674,386.18323768683416,3.239647420637109,SE
846,MG,3,1,4,1.0,41240,1079.378289770292,1.647197870102851,SE
847,MG,3,1,4,2.0,4296,1075.625757497573,1.7389235453864098,SE
848,MG,4,0,1,1.0,154201,31.688911518364197,2.228643467717374,SE
849,MG,4,0,1,2.0,28197,32.29738172977273,2.3111599866628323,SE
850,MG,4,0,2,1.0,43046,162.61893487758184,2.5472054755853906,SE
851,MG,4,0,2,2.0,5534,162.0982692482131,2.6916594380820666,SE
852,MG,4,0,3,1.0,151631,410.155410450534,2.654390880589242,SE
853,MG,4,0,3,2.0,14610,404.6452556407321,2.670352312350016,SE
854,MG,4,0,4,1.0,233231,1061.7737932686941,1.5726852510873184,SE
855,MG,4,0,4,2.0,30018,1033.548383046715,1.5997239634712075,SE
856,MG,4,1,1,1.0,188332,29.96317474888068,2.481939312792556,SE
857,MG,4,1,1,2.0,39604,32.10543988610377,2.6272494677642015,SE
858,MG,4,1,2,1.0,36221,156.76433017613152,2.886061411671067,SE
859,MG,4,1,2,2.0,5325,156.57939683371552,3.1322974796732375,SE
860,MG,4,1,3,1.0,104035,424.1119985604959,2.8340099305522672,SE
861,MG,4,1,3,2.0,11754,420.2313609982955,2.924266419311408,SE
862,MG,4,1,4,1.0,106462,1084.3589461834524,1.5972390034204171,SE
863,MG,4,1,4,2.0,14221,1076.4303147817934,1.6504089988570796,SE
864,MG,5,0,1,1.0,11193,27.788626602837958,1.9586935750915995,SE
865,MG,5,0,1,2.0,1698,27.800784843711895,2.0694221097333108,SE
866,MG,5,0,2,1.0,3800,165.3441333008957,2.6003814964684526,SE
867,MG,5,0,2,2.0,396,166.87929948839042,2.674119441164896,SE
868,MG,5,0,3,1.0,16346,422.3340142307765,2.728717475396296,SE
869,MG,5,0,3,2.0,1440,426.942383055912,2.7807860006411835,SE
870,MG,5,0,4,1.0,20221,1104.9927382008746,1.7430181110113365,SE
871,MG,5,0,4,2.0,2559,1070.858249858578,1.687904053205364,SE
872,MG,5,1,1,1.0,275888,28.116657314754182,1.9375236048380746,SE
873,MG,5,1,1,2.0,51071,29.228710941846867,1.9959826208031723,SE
874,MG,5,1,2,1.0,68575,161.40619037587663,2.37702826167998,SE
875,MG,5,1,2,2.0,10474,161.22265929835305,2.473747437051948,SE
876,MG,5,1,3,1.0,188033,418.52466912938786,2.6030065318978233,SE
877,MG,5,1,3,2.0,20434,409.04582034545723,2.6297016077486868,SE
878,MG,5,1,4,1.0,124220,1112.2309780404867,1.75867267314602,SE
879,MG,5,1,4,2.0,15038,1099.0674365556793,1.758363924942145,SE
880,MS,1,0,1,1.0,2110,40.35319827812364,2.615585571820434,CO
881,MS,1,0,1,2.0,698,39.285654708316464,3.117518783344679,CO
882,MS,1,0,2,1.0,1144,163.02700898864023,3.469394844525746,CO
883,MS,1,0,2,2.0,208,154.88705976132218,4.035087958108145,CO
884,MS,1,0,3,1.0,2709,396.030077760873,2.8952469022558,CO
885,MS,1,0,3,2.0,434,391.32165203189567,3.0783189901812866,CO
886,MS,1,0,4,1.0,1999,966.8202899872947,1.7188867210644831,CO
887,MS,1,0,4,2.0,237,956.870185848634,1.901834850972782,CO
888,MS,1,1,1,1.0,5363,38.85597093484781,2.675928236081522,CO
889,MS,1,1,1,2.0,1190,41.92729717362398,3.0975527950693604,CO
890,MS,1,1,2,1.0,1986,155.0212773964251,3.0828357863067235,CO
891,MS,1,1,2,2.0,299,155.80821517181525,3.5771967635710764,CO
892,MS,1,1,3,1.0,4419,419.0498033289908,2.8556961659363975,CO
893,MS,1,1,3,2.0,536,400.6206441869259,3.138802106310643,CO
894,MS,1,1,4,1.0,2663,1037.0900382791804,1.7525586262724637,CO
895,MS,1,1,4,2.0,248,1018.5923207001332,2.0052564622877123,CO
896,MS,2,0,1,1.0,4345,43.66399083162109,3.2526340368541704,CO
897,MS,2,0,1,2.0,1857,43.63989609498264,3.5701214793760028,CO
898,MS,2,0,2,1.0,2108,157.6536864967808,3.6918802954490904,CO
899,MS,2,0,2,2.0,466,155.3607857142857,4.203802102659245,CO
900,MS,2,0,3,1.0,3950,375.454860094557,3.1379316071226366,CO
901,MS,2,0,3,2.0,683,364.5403161691739,3.425496823755241,CO
902,MS,2,0,4,1.0,3035,988.1760476732746,1.62916272563424,CO
903,MS,2,0,4,2.0,313,976.9324637645102,1.7636682740880643,CO
904,MS,2,1,1,1.0,9416,41.84788086699778,3.2803575235574396,CO
905,MS,2,1,1,2.0,3184,39.56020036410609,3.610371674244518,CO
906,MS,2,1,2,1.0,3584,155.94218728140726,3.6454867215317073,CO
907,MS,2,1,2,2.0,727,157.55523150615528,4.079191780697542,CO
908,MS,2,1,3,1.0,6126,397.1182152181242,3.156140677406802,CO
909,MS,2,1,3,2.0,992,379.0811598738148,3.344004890619748,CO
910,MS,2,1,4,1.0,3485,1066.805026166894,1.7021821811613318,CO
911,MS,2,1,4,2.0,342,1025.0508070922858,2.002695064380528,CO
912,MS,3,0,1,1.0,8656,41.53349314311314,2.8872307086676177,CO
913,MS,3,0,1,2.0,2362,40.659264920198574,2.9973702776990465,CO
914,MS,3,0,2,1.0,4121,157.0978318160345,3.1569693977366957,CO
915,MS,3,0,2,2.0,626,158.1374762346065,3.326380735356437,CO
916,MS,3,0,3,1.0,8652,395.61716576307896,2.822296592741774,CO
917,MS,3,0,3,2.0,975,381.4817004375316,2.918122637068004,CO
918,MS,3,0,4,1.0,13375,1049.687795984945,1.4961786533139425,CO
919,MS,3,0,4,2.0,1155,1063.6119591961995,1.6413842246663604,CO
920,MS,3,1,1,1.0,16411,41.697137401134974,3.153567705712043,CO
921,MS,3,1,1,2.0,3665,39.93068004701934,3.50154116002401,CO
922,MS,3,1,2,1.0,6016,154.22248821355095,3.370006366699665,CO
923,MS,3,1,2,2.0,791,154.29670744076105,3.6198671132655975,CO
924,MS,3,1,3,1.0,10933,412.0241626640364,2.9754571208644767,CO
925,MS,3,1,3,2.0,1213,390.73913223233234,3.2441817376956217,CO
926,MS,3,1,4,1.0,11385,1094.149998161364,1.5709460074217927,CO
927,MS,3,1,4,2.0,922,1085.7712162125624,1.8148240275001046,CO
928,MS,4,0,1,1.0,18764,37.27732943554675,2.2938821912607184,CO
929,MS,4,0,1,2.0,3306,34.62978935641327,2.404616953639058,CO
930,MS,4,0,2,1.0,8404,162.71870730747824,2.5753551415081257,CO
931,MS,4,0,2,2.0,848,164.69516134449714,2.546782990683785,CO
932,MS,4,0,3,1.0,25865,410.6244294189565,2.593475001665435,CO
933,MS,4,0,3,2.0,2437,404.5787423040078,2.558639537375274,CO
934,MS,4,0,4,1.0,49567,1109.7567429258643,1.5435673357074218,CO
935,MS,4,0,4,2.0,4655,1094.1028092686897,1.6072855491490405,CO
936,MS,4,1,1,1.0,26633,39.23873762359846,2.67452349400572,CO
937,MS,4,1,1,2.0,4390,36.42083269808585,2.765402113668083,CO
938,MS,4,1,2,1.0,9154,156.58396957485508,2.9077752701171744,CO
939,MS,4,1,2,2.0,785,158.45317529258503,3.118219760162323,CO
940,MS,4,1,3,1.0,20065,422.41600418617634,2.7382059929751073,CO
941,MS,4,1,3,2.0,1885,414.90032829509556,2.887479358345069,CO
942,MS,4,1,4,1.0,23911,1123.3959877398627,1.537822710333902,CO
943,MS,4,1,4,2.0,2348,1103.8234993090193,1.6417116643131988,CO
944,MS,5,0,1,1.0,1712,34.41382494498489,2.175047850110772,CO
945,MS,5,0,1,2.0,217,29.34163697202913,2.083502084286398,CO
946,MS,5,0,2,1.0,787,167.00834153922753,2.3641829778677117,CO
947,MS,5,0,2,2.0,62,161.35841836734696,2.9701530612244897,CO
948,MS,5,0,3,1.0,3363,416.80332742097363,2.802412753019037,CO
949,MS,5,0,3,2.0,256,422.7001592610288,2.8344135574570357,CO
950,MS,5,0,4,1.0,5114,1168.7331463720482,1.8155335031064965,CO
951,MS,5,0,4,2.0,485,1078.070341990112,1.711073107294335,CO
952,MS,5,1,1,1.0,37198,37.1718134964523,2.151081121159729,CO
953,MS,5,1,1,2.0,5025,34.24824873250028,2.2127062034995117,CO
954,MS,5,1,2,1.0,14535,162.05226109128893,2.375618753530882,CO
955,MS,5,1,2,2.0,1419,163.5410731071131,2.6579461014595065,CO
956,MS,5,1,3,1.0,34240,412.5319571718341,2.488583332414946,CO
957,MS,5,1,3,2.0,3511,414.2839888736052,2.6087004097528896,CO
958,MS,5,1,4,1.0,32358,1180.4658337728931,1.7224354639434576,CO
959,MS,5,1,4,2.0,4630,1208.0721315397411,1.823325694148631,CO
960,MT,1,0,1,1.0,2539,43.891371329099165,2.85540591386747,CO
961,MT,1,0,1,2.0,695,51.52087878922047,3.182476629403246,CO
962,MT,1,0,2,1.0,1417,158.3116282595296,3.437023060981555,CO
963,MT,1,0,2,2.0,382,161.80994550716773,3.839589217366995,CO
964,MT,1,0,3,1.0,3049,378.25422122985043,3.0506034956574517,CO
965,MT,1,0,3,2.0,773,374.01082263585187,3.07658847316572,CO
966,MT,1,0,4,1.0,2022,983.433438524256,1.7962345678583993,CO
967,MT,1,0,4,2.0,350,914.5490258619046,2.2146657775445653,CO
968,MT,1,1,1,1.0,7099,46.23003564433532,2.830160709074684,CO
969,MT,1,1,1,2.0,1278,46.422285003982076,3.610379999586242,CO
970,MT,1,1,2,1.0,2389,157.0448519558751,3.3829884696055035,CO
971,MT,1,1,2,2.0,500,154.77442316753542,3.831236932002238,CO
972,MT,1,1,3,1.0,4579,414.58591401582623,2.9525571656206466,CO
973,MT,1,1,3,2.0,741,403.05239245984745,3.0861575946591158,CO
974,MT,1,1,4,1.0,2880,1073.716572049183,1.7698239351065161,CO
975,MT,1,1,4,2.0,398,1076.2425147836914,2.1397798008092126,CO
976,MT,2,0,1,1.0,5668,46.736388122150316,3.2890239561020356,CO
977,MT,2,0,1,2.0,2310,47.95076727775376,3.750643814937746,CO
978,MT,2,0,2,1.0,3333,157.64149121332153,3.7896728039027066,CO
979,MT,2,0,2,2.0,1139,157.20390449380332,4.115800349174009,CO
980,MT,2,0,3,1.0,5008,373.8315488210195,3.199570550050141,CO
981,MT,2,0,3,2.0,1321,361.7912615823501,3.413843488420879,CO
982,MT,2,0,4,1.0,2977,1010.8031845303295,1.6724725938661928,CO
983,MT,2,0,4,2.0,523,988.5523058028573,1.9673850588784665,CO
984,MT,2,1,1,1.0,13507,46.21189547881417,3.4073714609015036,CO
985,MT,2,1,1,2.0,3536,43.98289075665037,4.049456433402392,CO
986,MT,2,1,2,1.0,5414,156.25206658269082,3.7778362727440262,CO
987,MT,2,1,2,2.0,1204,152.22779703186598,4.222816862774578,CO
988,MT,2,1,3,1.0,6968,393.140150769418,3.2285885430308783,CO
989,MT,2,1,3,2.0,1269,382.0098715364622,3.491454958408286,CO
990,MT,2,1,4,1.0,3620,1063.0101214270642,1.760162968406148,CO
991,MT,2,1,4,2.0,509,996.2303004535148,2.152780998763142,CO
992,MT,3,0,1,1.0,9116,46.149261937604706,2.9524047220601957,CO
993,MT,3,0,1,2.0,2559,49.718688069771886,3.342725640590862,CO
994,MT,3,0,2,1.0,5429,157.3553986576713,3.1997618920866726,CO
995,MT,3,0,2,2.0,1064,159.30453107455102,3.4314664862069724,CO
996,MT,3,0,3,1.0,9265,389.79622507660383,2.8624204259296437,CO
997,MT,3,0,3,2.0,1699,382.4296048535293,2.8524195781052675,CO
998,MT,3,0,4,1.0,12307,1061.816167783367,1.5244881877505172,CO
999,MT,3,0,4,2.0,2120,1075.4915667143523,1.586167608873166,CO
1000,MT,3,1,1,1.0,21329,46.39362421848169,3.204933411360245,CO
1001,MT,3,1,1,2.0,4551,42.45627275583035,3.6574889159561708,CO
1002,MT,3,1,2,1.0,8294,154.06404825628195,3.4119916174994045,CO
1003,MT,3,1,2,2.0,1344,154.6751319928171,3.9565203735475514,CO
1004,MT,3,1,3,1.0,11930,407.7052501010365,2.978978269643864,CO
1005,MT,3,1,3,2.0,1658,390.9184905377572,3.2811291784195005,CO
1006,MT,3,1,4,1.0,12106,1127.9702790261874,1.5198969424674873,CO
1007,MT,3,1,4,2.0,1366,1116.6797907971618,1.714575610077743,CO
1008,MT,4,0,1,1.0,19573,42.434078885531534,2.319154065611199,CO
1009,MT,4,0,1,2.0,3829,40.95182943789532,2.416760247283526,CO
1010,MT,4,0,2,1.0,10917,163.48922591982844,2.4505309537130007,CO
1011,MT,4,0,2,2.0,1545,164.90639468047857,2.535010487850383,CO
1012,MT,4,0,3,1.0,30782,403.46996268577476,2.490569374661924,CO
1013,MT,4,0,3,2.0,4517,414.4070926453358,2.4212156735407766,CO
1014,MT,4,0,4,1.0,55526,1123.8979015588816,1.477057970909153,CO
1015,MT,4,0,4,2.0,9809,1123.1087687692943,1.5219713804003998,CO
1016,MT,4,1,1,1.0,33868,43.91739351934557,2.6692050286055284,CO
1017,MT,4,1,1,2.0,5212,40.160043145554795,2.9178941872839785,CO
1018,MT,4,1,2,1.0,13173,157.4805232589094,2.835602359124739,CO
1019,MT,4,1,2,2.0,1536,160.28737155586487,3.0393582626713123,CO
1020,MT,4,1,3,1.0,24899,419.3455597310875,2.692712895124318,CO
1021,MT,4,1,3,2.0,2799,414.44934046248454,2.8347701059755654,CO
1022,MT,4,1,4,1.0,32517,1141.9148344218383,1.4772228225353183,CO
1023,MT,4,1,4,2.0,4214,1112.0340261608137,1.5817177070571176,CO
1024,MT,5,0,1,1.0,1661,39.33253390420264,2.1699157006153267,CO
1025,MT,5,0,1,2.0,229,37.89548629148629,2.225636363636364,CO
1026,MT,5,0,2,1.0,966,165.5545581142316,2.3730511749056205,CO
1027,MT,5,0,2,2.0,102,171.04043715846996,2.265573770491803,CO
1028,MT,5,0,3,1.0,3222,422.20277187853367,2.5719252630602214,CO
1029,MT,5,0,3,2.0,342,422.43492392349464,2.5057000215387495,CO
1030,MT,5,0,4,1.0,5762,1164.991285421665,1.6045899985347352,CO
1031,MT,5,0,4,2.0,909,1191.6884852547362,1.5838198035504312,CO
1032,MT,5,1,1,1.0,41811,40.71605444141252,2.113309771438402,CO
1033,MT,5,1,1,2.0,6038,38.21985548410608,2.3396371388628334,CO
1034,MT,5,1,2,1.0,18689,162.75822586438676,2.31089738424098,CO
1035,MT,5,1,2,2.0,2251,163.6864434122924,2.5788451611197925,CO
1036,MT,5,1,3,1.0,37292,405.19050492499156,2.468868146620347,CO
1037,MT,5,1,3,2.0,4547,413.9343261431544,2.540758656975901,CO
1038,MT,5,1,4,1.0,36756,1201.4855743374285,1.5952206993436913,CO
1039,MT,5,1,4,2.0,5592,1211.5169409744738,1.6446294903076086,CO
1040,PA,1,0,1,1.0,25764,39.678878762012815,3.355944394792518,N
1041,PA,1,0,1,2.0,16545,40.110870384846635,3.6475060034343167,N
1042,PA,1,0,2,1.0,5392,159.1342540790187,3.8761232060760467,N
1043,PA,1,0,2,2.0,2301,158.77093394519792,4.277206920168182,N
1044,PA,1,0,3,1.0,8511,385.559647310539,2.8967686469059752,N
1045,PA,1,0,3,2.0,4193,379.4806429339198,2.984952194781982,N
1046,PA,1,0,4,1.0,4996,951.2004913266741,1.6250698826540457,N
1047,PA,1,0,4,2.0,2076,921.829576553963,1.8113034509418784,N
1048,PA,1,1,1,1.0,48003,38.646474229746,3.190373067947405,N
1049,PA,1,1,1,2.0,34275,39.73034367273479,3.5718849743877192,N
1050,PA,1,1,2,1.0,7429,157.42780836038455,3.860245453812229,N
1051,PA,1,1,2,2.0,3276,156.1226548850459,4.2907604072273005,N
1052,PA,1,1,3,1.0,12568,409.21452221261603,3.011831173803336,N
1053,PA,1,1,3,2.0,5300,392.0252982271208,3.191541213755928,N
1054,PA,1,1,4,1.0,4852,1039.588260848796,1.703664424402346,N
1055,PA,1,1,4,2.0,1822,1020.0737423626601,1.8614183941829605,N
1056,PA,2,0,1,1.0,51547,38.97276561343936,3.638445123290113,N
1057,PA,2,0,1,2.0,30929,38.217713965511194,4.038942298829912,N
1058,PA,2,0,2,1.0,9470,156.78902123285624,3.895395438437332,N
1059,PA,2,0,2,2.0,3476,157.84542991852595,4.388131653112383,N
1060,PA,2,0,3,1.0,10072,367.934447144675,3.0010318078190767,N
1061,PA,2,0,3,2.0,3778,359.09337065934415,3.1141282160996813,N
1062,PA,2,0,4,1.0,4892,959.8487688682492,1.562675006438565,N
1063,PA,2,0,4,2.0,1498,934.5002818779458,1.6662134931134764,N
1064,PA,2,1,1,1.0,86666,37.54231751694542,3.630975200478665,N
1065,PA,2,1,1,2.0,68401,37.950735080247085,4.057733027793452,N
1066,PA,2,1,2,1.0,12683,155.16637747249288,4.016952698053192,N
1067,PA,2,1,2,2.0,5174,155.45551775881918,4.485906829228337,N
1068,PA,2,1,3,1.0,15062,377.6851617314201,3.2495631995359973,N
1069,PA,2,1,3,2.0,5445,367.4715000122586,3.387494331770678,N
1070,PA,2,1,4,1.0,4373,1047.8513879343914,1.6092356446189235,N
1071,PA,2,1,4,2.0,1229,1042.1616857035772,1.7784970426720563,N
1072,PA,3,0,1,1.0,65060,38.363395070924916,3.1912935850762523,N
1073,PA,3,0,1,2.0,35967,37.43375298324546,3.463916086815924,N
1074,PA,3,0,2,1.0,10789,156.32917499124449,3.2210252139515574,N
1075,PA,3,0,2,2.0,2786,156.97463697507496,3.397355094002094,N
1076,PA,3,0,3,1.0,12065,376.9871663214004,2.7227748326681884,N
1077,PA,3,0,3,2.0,2893,374.82784016757876,2.7480777429502425,N
1078,PA,3,0,4,1.0,14264,1011.0297486349908,1.3612860355301555,N
1079,PA,3,0,4,2.0,2916,988.3325122442102,1.4088527355619507,N
1080,PA,3,1,1,1.0,90667,36.827784512173324,3.3576187915602853,N
1081,PA,3,1,1,2.0,67281,36.02888865998988,3.6796769338978104,N
1082,PA,3,1,2,1.0,13034,153.1347500436077,3.483511345987068,N
1083,PA,3,1,2,2.0,3768,154.27003389528477,3.800834636680281,N
1084,PA,3,1,3,1.0,16496,393.63089088140924,2.978848287004925,N
1085,PA,3,1,3,2.0,3567,379.64266574480644,3.138503210283029,N
1086,PA,3,1,4,1.0,11095,1092.7369703273728,1.4088094969965286,N
1087,PA,3,1,4,2.0,1988,1075.8075430635217,1.4950853605954362,N
1088,PA,4,0,1,1.0,104315,39.04102945318982,2.413429445335714,N
1089,PA,4,0,1,2.0,44511,38.695936359611224,2.51082668957287,N
1090,PA,4,0,2,1.0,28684,160.32050538959032,1.9954048854540276,N
1091,PA,4,0,2,2.0,5973,163.25664694057028,2.0169448625612856,N
1092,PA,4,0,3,1.0,61446,409.4582760966501,2.274477266941863,N
1093,PA,4,0,3,2.0,9327,412.09392761348187,2.188516977094893,N
1094,PA,4,0,4,1.0,80707,1044.6115208589517,1.2638047149234664,N
1095,PA,4,0,4,2.0,23393,1019.1883686413644,1.3026498884532873,N
1096,PA,4,1,1,1.0,119054,37.61449552210996,2.6500564453849624,N
1097,PA,4,1,1,2.0,67341,36.67860830794146,2.8447880223159427,N
1098,PA,4,1,2,1.0,22412,156.54098043645013,2.4926946145277378,N
1099,PA,4,1,2,2.0,4314,153.64179930488856,2.496690417380139,N
1100,PA,4,1,3,1.0,41109,435.80655374293644,2.5364029026404866,N
1101,PA,4,1,3,2.0,6835,429.9788952503868,2.5676504589353772,N
1102,PA,4,1,4,1.0,38073,1121.132470336438,1.3142884182357724,N
1103,PA,4,1,4,2.0,9973,1107.933809171186,1.3623318196787801,N
1104,PA,5,0,1,1.0,5594,43.088491843830084,2.058338517630602,N
1105,PA,5,0,1,2.0,2599,43.24679152534391,2.2556034184520635,N
1106,PA,5,0,2,1.0,2042,163.21534614251817,1.9797950883934037,N
