,UF,FX_ANO_CADASTRO_FAM,FX_RFPC,CO_PRINCIPAL_TRAB_MEMB,CO_SABE_LER_ESCREVER_MEMB,SIT_ATUALIZACAO,REG,IDADE
3438,BA,5,2,5.0,1.0,1,556,34.36523365433329
3439,BA,5,2,5.0,2.0,0,4,58.166666666666664
3440,BA,5,2,5.0,2.0,1,25,45.07333333333334
3441,BA,5,2,6.0,1.0,0,14,39.541666666666664
3442,BA,5,2,6.0,1.0,1,79,34.401346389228884
3443,BA,5,2,6.0,2.0,1,1,53.0
3444,BA,5,2,7.0,1.0,0,7,43.8
3445,BA,5,2,7.0,1.0,1,119,34.7833898944193
3446,BA,5,2,7.0,2.0,0,1,59.0
3447,BA,5,2,7.0,2.0,1,7,44.93333333333333
3448,BA,5,2,8.0,1.0,0,37,43.58064516129032
3449,BA,5,2,8.0,1.0,1,420,39.33274336774337
3450,BA,5,2,8.0,2.0,0,1,68.0
3451,BA,5,2,8.0,2.0,1,10,38.5
3452,BA,5,2,9.0,1.0,0,7,49.42857142857143
3453,BA,5,2,9.0,1.0,1,20,38.111111111111114
3454,BA,5,2,9.0,2.0,1,1,57.0
3455,BA,5,2,10.0,1.0,0,13,22.8625
3456,BA,5,2,10.0,1.0,1,136,24.246024647187436
3457,BA,5,2,10.0,2.0,0,1,24.0
3458,BA,5,2,10.0,2.0,1,2,27.5
3459,BA,5,2,11.0,1.0,0,10,21.8
3460,BA,5,2,11.0,1.0,1,131,20.38297908232119
3461,BA,5,2,11.0,2.0,1,2,32.5
3462,BA,5,3,1.0,1.0,0,2979,41.017727677156046
3463,BA,5,3,1.0,1.0,1,42618,39.48402689872315
3464,BA,5,3,1.0,2.0,0,138,47.98609943977591
3465,BA,5,3,1.0,2.0,1,2340,46.59232950484146
3466,BA,5,3,2.0,1.0,0,328,44.53740726865727
3467,BA,5,3,2.0,1.0,1,5681,42.80692328928487
3468,BA,5,3,2.0,2.0,0,61,53.07
3469,BA,5,3,2.0,2.0,1,888,51.7714461018553
3470,BA,5,3,3.0,1.0,0,510,39.040928822558655
3471,BA,5,3,3.0,1.0,1,5272,35.86189549017145
3472,BA,5,3,3.0,2.0,0,18,45.983333333333334
3473,BA,5,3,3.0,2.0,1,175,41.878426791277256
3474,BA,5,3,4.0,1.0,0,2842,38.55662170498235
3475,BA,5,3,4.0,1.0,1,25347,37.43205162341314
3476,BA,5,3,4.0,2.0,0,86,42.29891975308642
3477,BA,5,3,4.0,2.0,1,782,42.603465553237235
3478,BA,5,3,5.0,1.0,0,55,34.55079365079365
3479,BA,5,3,5.0,1.0,1,648,36.35880338017484
3480,BA,5,3,5.0,2.0,0,4,48.75
3481,BA,5,3,5.0,2.0,1,21,49.51428571428572
3482,BA,5,3,6.0,1.0,0,123,41.15847953216374
3483,BA,5,3,6.0,1.0,1,961,38.358843324573996
3484,BA,5,3,6.0,2.0,0,7,37.166666666666664
3485,BA,5,3,6.0,2.0,1,38,40.63076923076923
3486,BA,5,3,7.0,1.0,0,78,46.70627240143369
3487,BA,5,3,7.0,1.0,1,601,44.23402035842048
3488,BA,5,3,7.0,2.0,0,16,58.611111111111114
3489,BA,5,3,7.0,2.0,1,92,53.465806715806714
3490,BA,5,3,8.0,1.0,0,933,43.38725425237088
3491,BA,5,3,8.0,1.0,1,8214,42.77324440908312
3492,BA,5,3,8.0,2.0,0,32,50.273809523809526
3493,BA,5,3,8.0,2.0,1,235,45.92844827586207
3494,BA,5,3,9.0,1.0,0,33,45.43478260869565
3495,BA,5,3,9.0,1.0,1,168,42.86332528180354
3496,BA,5,3,9.0,2.0,0,1,43.0
3497,BA,5,3,9.0,2.0,1,3,39.666666666666664
3498,BA,5,3,10.0,1.0,0,81,28.15546594982079
3499,BA,5,3,10.0,1.0,1,402,25.89683259095854
3500,BA,5,3,10.0,2.0,1,5,31.8
3501,BA,5,3,11.0,1.0,0,48,21.994956140350876
3502,BA,5,3,11.0,1.0,1,328,20.344791962122716
3503,BA,5,3,11.0,2.0,0,1,22.0
3504,BA,5,3,11.0,2.0,1,4,20.5
3505,BA,5,4,1.0,1.0,0,1242,44.484221557213694
3506,BA,5,4,1.0,1.0,1,10062,42.23187969717965
3507,BA,5,4,1.0,2.0,0,40,48.60209523809524
3508,BA,5,4,1.0,2.0,1,547,50.33038100788923
3509,BA,5,4,2.0,1.0,0,125,49.85223577235772
3510,BA,5,4,2.0,1.0,1,1600,47.014800804262485
3511,BA,5,4,2.0,2.0,0,14,61.0
3512,BA,5,4,2.0,2.0,1,334,55.894688610617294
3513,BA,5,4,3.0,1.0,0,394,40.06837599985748
3514,BA,5,4,3.0,1.0,1,3650,36.62592686629078
3515,BA,5,4,3.0,2.0,0,7,45.714285714285715
3516,BA,5,4,3.0,2.0,1,127,44.375290360046456
3517,BA,5,4,4.0,1.0,0,2495,38.79305776340063
3518,BA,5,4,4.0,1.0,1,15883,37.1035944285598
3519,BA,5,4,4.0,2.0,0,74,43.516414141414145
3520,BA,5,4,4.0,2.0,1,474,43.99273771719424
3521,BA,5,4,5.0,1.0,0,22,47.109375
3522,BA,5,4,5.0,1.0,1,199,37.823904761904764
3523,BA,5,4,5.0,2.0,0,1,43.0
3524,BA,5,4,5.0,2.0,1,11,45.5625
3525,BA,5,4,6.0,1.0,0,94,39.68550148957299
3526,BA,5,4,6.0,1.0,1,576,38.31724207203029
3527,BA,5,4,6.0,2.0,0,4,39.166666666666664
3528,BA,5,4,6.0,2.0,1,17,45.06410256410257
3529,BA,5,4,7.0,1.0,0,54,55.473214285714285
3530,BA,5,4,7.0,1.0,1,396,55.78367730079303
3531,BA,5,4,7.0,2.0,0,17,66.04081632653062
3532,BA,5,4,7.0,2.0,1,122,64.21597542242704
3533,BA,5,4,8.0,1.0,0,1279,46.53559326707536
3534,BA,5,4,8.0,1.0,1,9076,45.03164649088939
3535,BA,5,4,8.0,2.0,0,33,52.339285714285715
3536,BA,5,4,8.0,2.0,1,261,50.82372802095024
3537,BA,5,4,9.0,1.0,0,45,42.73649267399268
3538,BA,5,4,9.0,1.0,1,202,42.67177705175354
3539,BA,5,4,9.0,2.0,1,3,36.333333333333336
3540,BA,5,4,10.0,1.0,0,28,30.267258382642996
3541,BA,5,4,10.0,1.0,1,167,25.948596534739625
3542,BA,5,4,10.0,2.0,1,1,22.0
3543,BA,5,4,11.0,1.0,0,23,21.583333333333336
3544,BA,5,4,11.0,1.0,1,90,20.105263157894736
3545,BA,5,4,11.0,2.0,1,1,21.0
3546,CE,1,1,1.0,1.0,0,27978,45.684182695229005
3547,CE,1,1,1.0,1.0,1,58389,44.85577779991593
3548,CE,1,1,1.0,2.0,0,6106,51.4542312258969
3549,CE,1,1,1.0,2.0,1,15007,49.850026972326376
3550,CE,1,1,2.0,1.0,0,20400,49.28258694743822
3551,CE,1,1,2.0,1.0,1,53388,47.10713287231783
3552,CE,1,1,2.0,2.0,0,8732,53.02170469968009
3553,CE,1,1,2.0,2.0,1,21393,50.696676159737855
3554,CE,1,1,3.0,1.0,0,801,42.40087360493774
3555,CE,1,1,3.0,1.0,1,1517,39.42854165768325
3556,CE,1,1,3.0,2.0,0,107,49.933497536945815
3557,CE,1,1,3.0,2.0,1,190,48.26847377428773
3558,CE,1,1,4.0,1.0,0,651,39.283114157771976
3559,CE,1,1,4.0,1.0,1,917,36.11509748652329
3560,CE,1,1,4.0,2.0,0,46,48.29453262786596
3561,CE,1,1,4.0,2.0,1,88,47.825961538461534
3562,CE,1,1,5.0,1.0,0,907,45.29528430804626
3563,CE,1,1,5.0,1.0,1,1717,43.88992152880203
3564,CE,1,1,5.0,2.0,0,163,49.644541569541566
3565,CE,1,1,5.0,2.0,1,316,48.035294726279304
3566,CE,1,1,6.0,1.0,0,30,44.83625730994152
3567,CE,1,1,6.0,1.0,1,33,39.75833333333333
3568,CE,1,1,6.0,2.0,0,1,33.0
3569,CE,1,1,6.0,2.0,1,5,47.0
3570,CE,1,1,7.0,1.0,0,6667,45.82935031539148
3571,CE,1,1,7.0,1.0,1,20191,43.927637770846815
3572,CE,1,1,7.0,2.0,0,2088,51.55320082878055
3573,CE,1,1,7.0,2.0,1,6162,49.35650839117545
3574,CE,1,1,8.0,1.0,0,104,42.332253086419755
3575,CE,1,1,8.0,1.0,1,212,39.34970572498663
3576,CE,1,1,8.0,2.0,0,5,52.8
3577,CE,1,1,8.0,2.0,1,16,49.42307692307692
3578,CE,1,1,9.0,1.0,0,3,59.333333333333336
3579,CE,1,1,9.0,1.0,1,3,30.333333333333332
3580,CE,1,1,10.0,1.0,0,80,26.627976190476193
3581,CE,1,1,10.0,1.0,1,156,25.261099157253003
3582,CE,1,1,10.0,2.0,0,3,44.666666666666664
3583,CE,1,1,10.0,2.0,1,7,53.266666666666666
3584,CE,1,1,11.0,1.0,0,157,22.00141446208113
3585,CE,1,1,11.0,1.0,1,245,20.941266001995583
3586,CE,1,1,11.0,2.0,0,3,21.75
3587,CE,1,1,11.0,2.0,1,2,19.0
3588,CE,1,2,1.0,1.0,0,4661,47.44717453503727
3589,CE,1,2,1.0,1.0,1,6410,45.014010376549145
3590,CE,1,2,1.0,2.0,0,645,52.06412832092394
3591,CE,1,2,1.0,2.0,1,1156,49.75406147124056
3592,CE,1,2,2.0,1.0,0,1080,50.066572537143024
3593,CE,1,2,2.0,1.0,1,2204,47.0332064656571
3594,CE,1,2,2.0,2.0,0,450,53.7987978933599
3595,CE,1,2,2.0,2.0,1,809,51.34852672063255
3596,CE,1,2,3.0,1.0,0,505,42.537632938598406
3597,CE,1,2,3.0,1.0,1,689,39.86746206661959
3598,CE,1,2,3.0,2.0,0,40,49.089285714285715
3599,CE,1,2,3.0,2.0,1,82,48.417694805194806
3600,CE,1,2,4.0,1.0,0,1266,41.9233919060213
3601,CE,1,2,4.0,1.0,1,1181,38.36693507862519
3602,CE,1,2,4.0,2.0,0,104,48.54549266247379
3603,CE,1,2,4.0,2.0,1,99,46.67098765432098
3604,CE,1,2,5.0,1.0,0,161,45.67416394159474
3605,CE,1,2,5.0,1.0,1,228,43.54274721565288
3606,CE,1,2,5.0,2.0,0,14,52.0
3607,CE,1,2,5.0,2.0,1,28,48.285714285714285
3608,CE,1,2,6.0,1.0,0,35,43.18650793650794
3609,CE,1,2,6.0,1.0,1,38,37.27513227513228
3610,CE,1,2,6.0,2.0,0,5,50.25
3611,CE,1,2,6.0,2.0,1,7,51.25
3612,CE,1,2,7.0,1.0,0,842,46.00751382368321
3613,CE,1,2,7.0,1.0,1,1390,43.3985372144411
3614,CE,1,2,7.0,2.0,0,418,51.866565964665966
3615,CE,1,2,7.0,2.0,1,620,50.91472655301359
3616,CE,1,2,8.0,1.0,0,342,44.6811948664543
3617,CE,1,2,8.0,1.0,1,458,41.75825281489344
3618,CE,1,2,8.0,2.0,0,32,49.36363636363637
3619,CE,1,2,8.0,2.0,1,53,50.58974358974359
3620,CE,1,2,9.0,1.0,0,7,45.5
3621,CE,1,2,9.0,1.0,1,2,33.0
3622,CE,1,2,9.0,2.0,0,1,39.0
3623,CE,1,2,9.0,2.0,1,1,54.0
3624,CE,1,2,10.0,1.0,0,41,26.09060846560847
3625,CE,1,2,10.0,1.0,1,69,24.798168498168497
3626,CE,1,2,11.0,1.0,0,148,23.14545422260104
3627,CE,1,2,11.0,1.0,1,123,20.847960372960372
3628,CE,1,3,1.0,1.0,0,5253,46.45926527313954
3629,CE,1,3,1.0,1.0,1,6027,44.76037745904686
3630,CE,1,3,1.0,2.0,0,920,54.25014535565234
3631,CE,1,3,1.0,2.0,1,1204,52.26293827523041
3632,CE,1,3,2.0,1.0,0,3737,51.31298065853811
3633,CE,1,3,2.0,1.0,1,5877,49.16996568248417
3634,CE,1,3,2.0,2.0,0,1796,56.21130613833578
3635,CE,1,3,2.0,2.0,1,2411,54.07232582132103
3636,CE,1,3,3.0,1.0,0,1276,41.169816384336045
3637,CE,1,3,3.0,1.0,1,1482,37.943453045108015
3638,CE,1,3,3.0,2.0,0,96,52.86242424242425
3639,CE,1,3,3.0,2.0,1,100,49.96615925058548
3640,CE,1,3,4.0,1.0,0,6633,42.32528278149929
3641,CE,1,3,4.0,1.0,1,6545,40.47041583795474
3642,CE,1,3,4.0,2.0,0,392,51.41975647181476
3643,CE,1,3,4.0,2.0,1,455,49.313961359521706
3644,CE,1,3,5.0,1.0,0,188,44.28319145758662
3645,CE,1,3,5.0,1.0,1,180,42.9005787037037
3646,CE,1,3,5.0,2.0,0,18,50.983333333333334
3647,CE,1,3,5.0,2.0,1,32,51.14492753623188
3648,CE,1,3,6.0,1.0,0,198,43.47699636672851
3649,CE,1,3,6.0,1.0,1,162,39.68375972843186
3650,CE,1,3,6.0,2.0,0,25,49.44642857142857
3651,CE,1,3,6.0,2.0,1,12,48.27777777777778
3652,CE,1,3,7.0,1.0,0,3932,50.95575742795543
3653,CE,1,3,7.0,1.0,1,6178,48.0535605819331
3654,CE,1,3,7.0,2.0,0,2053,57.497402769860855
3655,CE,1,3,7.0,2.0,1,2875,54.89346601718839
3656,CE,1,3,8.0,1.0,0,2776,48.175663672711806
3657,CE,1,3,8.0,1.0,1,3598,45.82840180053232
3658,CE,1,3,8.0,2.0,0,158,55.47418058132344
3659,CE,1,3,8.0,2.0,1,191,51.8502886002886
3660,CE,1,3,9.0,1.0,0,21,44.588235294117645
3661,CE,1,3,9.0,1.0,1,18,41.8
3662,CE,1,3,9.0,2.0,0,2,55.0
3663,CE,1,3,10.0,1.0,0,108,28.0211123158941
3664,CE,1,3,10.0,1.0,1,103,23.770679996136387
3665,CE,1,3,10.0,2.0,0,1,64.0
3666,CE,1,3,10.0,2.0,1,4,26.25
3667,CE,1,3,11.0,1.0,0,207,22.93364783712528
3668,CE,1,3,11.0,1.0,1,204,20.716840898072515
3669,CE,1,3,11.0,2.0,0,2,24.0
3670,CE,1,3,11.0,2.0,1,2,19.0
3671,CE,1,4,1.0,1.0,0,839,46.35995003129211
3672,CE,1,4,1.0,1.0,1,802,43.485588324705134
3673,CE,1,4,1.0,2.0,0,140,56.24248633879781
3674,CE,1,4,1.0,2.0,1,161,53.33795093795094
3675,CE,1,4,2.0,1.0,0,832,52.33568637906429
3676,CE,1,4,2.0,1.0,1,1012,50.03766148084618
3677,CE,1,4,2.0,2.0,0,370,59.52241941912995
3678,CE,1,4,2.0,2.0,1,468,56.74599911778283
3679,CE,1,4,3.0,1.0,0,567,38.87227230716814
3680,CE,1,4,3.0,1.0,1,481,37.15826186599996
3681,CE,1,4,3.0,2.0,0,44,50.81666666666667
3682,CE,1,4,3.0,2.0,1,27,53.17857142857143
3683,CE,1,4,4.0,1.0,0,2928,39.8222488358402
3684,CE,1,4,4.0,1.0,1,2073,37.95235886314799
3685,CE,1,4,4.0,2.0,0,140,52.72470238095238
3686,CE,1,4,4.0,2.0,1,104,49.44539337474121
3687,CE,1,4,5.0,1.0,0,34,40.916666666666664
3688,CE,1,4,5.0,1.0,1,27,42.65079365079365
3689,CE,1,4,5.0,2.0,0,3,47.25
3690,CE,1,4,5.0,2.0,1,3,46.0
3691,CE,1,4,6.0,1.0,0,83,42.189912280701755
3692,CE,1,4,6.0,1.0,1,55,37.3
3693,CE,1,4,6.0,2.0,0,6,47.4
3694,CE,1,4,6.0,2.0,1,5,44.6
3695,CE,1,4,7.0,1.0,0,1707,56.58864322256828
3696,CE,1,4,7.0,1.0,1,1485,55.36454861621056
3697,CE,1,4,7.0,2.0,0,1111,64.58717798320606
3698,CE,1,4,7.0,2.0,1,934,62.582307825031435
3699,CE,1,4,8.0,1.0,0,1673,49.28385160370628
3700,CE,1,4,8.0,1.0,1,1458,46.37530862326429
3701,CE,1,4,8.0,2.0,0,108,56.678961748633874
3702,CE,1,4,8.0,2.0,1,75,55.039262187088276
3703,CE,1,4,9.0,1.0,0,8,41.214285714285715
3704,CE,1,4,9.0,1.0,1,9,37.904761904761905
3705,CE,1,4,10.0,1.0,0,22,26.854166666666668
3706,CE,1,4,10.0,1.0,1,22,26.477272727272727
3707,CE,1,4,10.0,2.0,1,1,43.0
3708,CE,1,4,11.0,1.0,0,40,23.19764957264957
3709,CE,1,4,11.0,1.0,1,32,21.725
3710,CE,1,4,11.0,2.0,1,1,16.0
3711,CE,2,1,1.0,1.0,0,28327,40.90262034688694
3712,CE,2,1,1.0,1.0,1,56290,40.31884723396866
3713,CE,2,1,1.0,2.0,0,3015,47.163191422207454
3714,CE,2,1,1.0,2.0,1,7906,45.605638606044074
3715,CE,2,1,2.0,1.0,0,14357,42.29626210044403
3716,CE,2,1,2.0,1.0,1,42260,41.02987364456883
3717,CE,2,1,2.0,2.0,0,3324,49.4275288948155
3718,CE,2,1,2.0,2.0,1,9084,47.115267593130184
3719,CE,2,1,3.0,1.0,0,827,38.52058372025153
3720,CE,2,1,3.0,1.0,1,1341,37.6189710057385
3721,CE,2,1,3.0,2.0,0,52,45.455128205128204
3722,CE,2,1,3.0,2.0,1,100,45.03220140515223
3723,CE,2,1,4.0,1.0,0,653,38.92084357434501
3724,CE,2,1,4.0,1.0,1,771,34.96032519783586
3725,CE,2,1,4.0,2.0,0,36,44.59057971014492
3726,CE,2,1,4.0,2.0,1,42,41.876000000000005
3727,CE,2,1,5.0,1.0,0,910,40.471469957402775
3728,CE,2,1,5.0,1.0,1,1642,39.282319242238614
3729,CE,2,1,5.0,2.0,0,72,45.741005291005294
3730,CE,2,1,5.0,2.0,1,154,44.99232804232804
3731,CE,2,1,6.0,1.0,0,25,40.75739644970414
3732,CE,2,1,6.0,1.0,1,43,37.89506172839506
3733,CE,2,1,6.0,2.0,0,4,48.166666666666664
3734,CE,2,1,6.0,2.0,1,4,46.833333333333336
3735,CE,2,1,7.0,1.0,0,4121,40.51885529635845
3736,CE,2,1,7.0,1.0,1,13880,38.93780859885296
3737,CE,2,1,7.0,2.0,0,756,49.21843452062303
3738,CE,2,1,7.0,2.0,1,2452,45.64059681394855
3739,CE,2,1,8.0,1.0,0,86,38.39074074074074
3740,CE,2,1,8.0,1.0,1,212,37.824053441601365
3741,CE,2,1,8.0,2.0,0,3,42.0
3742,CE,2,1,8.0,2.0,1,8,40.42857142857143
3743,CE,2,1,9.0,1.0,0,4,38.75
3744,CE,2,1,9.0,1.0,1,2,56.5
3745,CE,2,1,10.0,1.0,0,42,29.372058823529414
3746,CE,2,1,10.0,1.0,1,99,24.859892394228417
3747,CE,2,1,10.0,2.0,0,1,48.0
3748,CE,2,1,10.0,2.0,1,4,34.25
3749,CE,2,1,11.0,1.0,0,116,22.221769547325103
3750,CE,2,1,11.0,1.0,1,167,19.34813241639698
3751,CE,2,1,11.0,2.0,0,2,24.5
3752,CE,2,1,11.0,2.0,1,1,21.0
3753,CE,2,2,1.0,1.0,0,4423,41.47965729184902
3754,CE,2,2,1.0,1.0,1,5840,41.34103654507932
3755,CE,2,2,1.0,2.0,0,317,46.37109700362915
3756,CE,2,2,1.0,2.0,1,547,47.72551168267802
3757,CE,2,2,2.0,1.0,0,508,44.662599310488154
3758,CE,2,2,2.0,1.0,1,1153,42.281344724133874
3759,CE,2,2,2.0,2.0,0,128,49.62571839080459
3760,CE,2,2,2.0,2.0,1,271,47.510876433393136
3761,CE,2,2,3.0,1.0,0,376,39.977703393593224
3762,CE,2,2,3.0,1.0,1,540,37.767547161396465
3763,CE,2,2,3.0,2.0,0,22,44.34313725490196
3764,CE,2,2,3.0,2.0,1,38,44.715053763440864
3765,CE,2,2,4.0,1.0,0,1167,38.75815953774631
3766,CE,2,2,4.0,1.0,1,975,38.16110953448113
3767,CE,2,2,4.0,2.0,0,47,45.074548907882246
3768,CE,2,2,4.0,2.0,1,66,42.33730158730159
3769,CE,2,2,5.0,1.0,0,145,41.16857298474946
3770,CE,2,2,5.0,1.0,1,226,40.82748015873016
3771,CE,2,2,5.0,2.0,0,8,44.766666666666666
3772,CE,2,2,5.0,2.0,1,14,44.357142857142854
3773,CE,2,2,6.0,1.0,0,47,39.91806220095694
3774,CE,2,2,6.0,1.0,1,30,37.32173913043478
3775,CE,2,2,6.0,2.0,0,2,43.0
3776,CE,2,2,6.0,2.0,1,1,38.0
3777,CE,2,2,7.0,1.0,0,370,42.24675923002073
3778,CE,2,2,7.0,1.0,1,681,40.370043602618644
3779,CE,2,2,7.0,2.0,0,113,50.01901927437642
3780,CE,2,2,7.0,2.0,1,181,47.08596390168971
3781,CE,2,2,8.0,1.0,0,205,40.84193548387097
3782,CE,2,2,8.0,1.0,1,320,39.15636034914345
3783,CE,2,2,8.0,2.0,0,7,46.083333333333336
3784,CE,2,2,8.0,2.0,1,14,42.57692307692308
3785,CE,2,2,9.0,1.0,0,5,35.375
3786,CE,2,2,9.0,1.0,1,3,39.5
3787,CE,2,2,9.0,2.0,0,1,56.0
3788,CE,2,2,10.0,1.0,0,25,28.30519480519481
3789,CE,2,2,10.0,1.0,1,43,26.62219887955182
3790,CE,2,2,11.0,1.0,0,79,22.52425925925926
3791,CE,2,2,11.0,1.0,1,93,20.150673400673398
3792,CE,2,2,11.0,2.0,0,1,18.0
3793,CE,2,2,11.0,2.0,1,1,45.0
3794,CE,2,3,1.0,1.0,0,3386,43.57133795795122
3795,CE,2,3,1.0,1.0,1,3840,42.36183082745542
3796,CE,2,3,1.0,2.0,0,295,50.17403898299678
3797,CE,2,3,1.0,2.0,1,427,47.96837991135647
3798,CE,2,3,2.0,1.0,0,1138,45.969501073306176
3799,CE,2,3,2.0,1.0,1,2323,44.941941678354844
3800,CE,2,3,2.0,2.0,0,305,52.68211165312229
3801,CE,2,3,2.0,2.0,1,557,50.907169016061616
3802,CE,2,3,3.0,1.0,0,780,40.31843764787843
3803,CE,2,3,3.0,1.0,1,895,37.84782478724505
3804,CE,2,3,3.0,2.0,0,35,46.6474358974359
3805,CE,2,3,3.0,2.0,1,49,46.24747474747475
3806,CE,2,3,4.0,1.0,0,5656,39.70539974819802
3807,CE,2,3,4.0,1.0,1,5512,39.115630644051315
3808,CE,2,3,4.0,2.0,0,167,44.729400871459696
3809,CE,2,3,4.0,2.0,1,254,44.63370384517443
3810,CE,2,3,5.0,1.0,0,100,42.27300150829563
3811,CE,2,3,5.0,1.0,1,127,41.43528265107213
3812,CE,2,3,5.0,2.0,0,8,49.375
3813,CE,2,3,5.0,2.0,1,14,47.07692307692308
3814,CE,2,3,6.0,1.0,0,204,39.81275362318841
3815,CE,2,3,6.0,1.0,1,158,38.20160591133005
3816,CE,2,3,6.0,2.0,0,10,45.375
3817,CE,2,3,6.0,2.0,1,4,45.66666666666667
3818,CE,2,3,7.0,1.0,0,1120,46.675271006665724
3819,CE,2,3,7.0,1.0,1,2185,43.835312564620565
3820,CE,2,3,7.0,2.0,0,420,55.87188534033572
3821,CE,2,3,7.0,2.0,1,655,52.404573649742986
3822,CE,2,3,8.0,1.0,0,1322,42.66527476041435
3823,CE,2,3,8.0,1.0,1,1975,41.45751349306639
3824,CE,2,3,8.0,2.0,0,26,51.0625
3825,CE,2,3,8.0,2.0,1,56,48.075581395348834
3826,CE,2,3,9.0,1.0,0,15,42.535714285714285
3827,CE,2,3,9.0,1.0,1,16,41.0625
3828,CE,2,3,10.0,1.0,0,51,29.160416666666666
3829,CE,2,3,10.0,1.0,1,61,25.00914315569488
3830,CE,2,3,10.0,2.0,1,1,19.0
3831,CE,2,3,11.0,1.0,0,117,22.590986394557824
3832,CE,2,3,11.0,1.0,1,134,20.809308796466688
3833,CE,2,3,11.0,2.0,1,1,17.0
3834,CE,2,4,1.0,1.0,0,389,45.84797359785782
3835,CE,2,4,1.0,1.0,1,364,43.1142207249671
3836,CE,2,4,1.0,2.0,0,32,55.50579710144928
3837,CE,2,4,1.0,2.0,1,37,50.41304347826087
3838,CE,2,4,2.0,1.0,0,163,52.73965782894354
3839,CE,2,4,2.0,1.0,1,209,47.3156599463147
3840,CE,2,4,2.0,2.0,0,70,59.24595238095238
3841,CE,2,4,2.0,2.0,1,77,57.07485994397759
3842,CE,2,4,3.0,1.0,0,233,40.16983041230614
3843,CE,2,4,3.0,1.0,1,188,36.20765306122449
3844,CE,2,4,3.0,2.0,0,13,51.875
3845,CE,2,4,3.0,2.0,1,9,48.22222222222222
3846,CE,2,4,4.0,1.0,0,1356,40.676571954542716
3847,CE,2,4,4.0,1.0,1,985,36.91207645827978
3848,CE,2,4,4.0,2.0,0,37,49.23777777777777
3849,CE,2,4,4.0,2.0,1,26,47.14965986394558
3850,CE,2,4,5.0,1.0,0,13,42.66666666666667
3851,CE,2,4,5.0,1.0,1,8,46.388888888888886
3852,CE,2,4,5.0,2.0,0,2,57.5
3853,CE,2,4,5.0,2.0,1,1,32.0
3854,CE,2,4,6.0,1.0,0,40,39.53409090909091
3855,CE,2,4,6.0,1.0,1,29,31.887179487179488
3856,CE,2,4,6.0,2.0,0,3,58.25
3857,CE,2,4,7.0,1.0,0,321,60.43657101461019
3858,CE,2,4,7.0,1.0,1,276,56.22730611014193
3859,CE,2,4,7.0,2.0,0,241,65.9099155299627
3860,CE,2,4,7.0,2.0,1,133,61.44777731326644
3861,CE,2,4,8.0,1.0,0,604,45.53527606948029
3862,CE,2,4,8.0,1.0,1,524,43.13837061394606
3863,CE,2,4,8.0,2.0,0,16,58.25
3864,CE,2,4,8.0,2.0,1,9,58.0625
3865,CE,2,4,9.0,1.0,0,7,51.333333333333336
3866,CE,2,4,9.0,1.0,1,4,41.5
3867,CE,2,4,10.0,1.0,0,13,25.23333333333333
3868,CE,2,4,10.0,1.0,1,12,22.02777777777778
3869,CE,2,4,10.0,2.0,1,1,58.0
3870,CE,2,4,11.0,1.0,0,30,22.373626373626372
3871,CE,2,4,11.0,1.0,1,19,21.68253968253968
3872,CE,2,4,11.0,2.0,0,1,25.0
3873,CE,3,1,1.0,1.0,0,30833,36.105119920467324
3874,CE,3,1,1.0,1.0,1,54063,35.4459360460309
3875,CE,3,1,1.0,2.0,0,2536,44.49640692622069
3876,CE,3,1,1.0,2.0,1,5150,43.03790637732404
3877,CE,3,1,2.0,1.0,0,13845,37.81880433110334
3878,CE,3,1,2.0,1.0,1,36768,36.33295524264874
3879,CE,3,1,2.0,2.0,0,2765,48.96175045792275
3880,CE,3,1,2.0,2.0,1,5739,44.92229461161061
3881,CE,3,1,3.0,1.0,0,804,34.532500518798905
3882,CE,3,1,3.0,1.0,1,1205,33.459090556052566
3883,CE,3,1,3.0,2.0,0,43,39.4485294117647
3884,CE,3,1,3.0,2.0,1,63,39.53680555555555
3885,CE,3,1,4.0,1.0,0,581,33.90371978117541
3886,CE,3,1,4.0,1.0,1,739,34.61501124063059
3887,CE,3,1,4.0,2.0,0,17,41.843333333333334
3888,CE,3,1,4.0,2.0,1,36,38.24444444444445
3889,CE,3,1,5.0,1.0,0,707,35.24969721172729
3890,CE,3,1,5.0,1.0,1,1364,34.34353080911601
3891,CE,3,1,5.0,2.0,0,41,43.44444444444445
3892,CE,3,1,5.0,2.0,1,80,41.209219858156025
3893,CE,3,1,6.0,1.0,0,26,33.940170940170944
3894,CE,3,1,6.0,1.0,1,37,35.313131313131315
3895,CE,3,1,6.0,2.0,1,6,41.5
3896,CE,3,1,7.0,1.0,0,3662,35.29251724779745
3897,CE,3,1,7.0,1.0,1,11435,33.81748741584764
3898,CE,3,1,7.0,2.0,0,563,47.21539459119897
3899,CE,3,1,7.0,2.0,1,1418,44.76334113338349
3900,CE,3,1,8.0,1.0,0,70,33.223051948051946
3901,CE,3,1,8.0,1.0,1,160,34.006926406926404
3902,CE,3,1,8.0,2.0,0,5,44.625
3903,CE,3,1,8.0,2.0,1,4,35.25
3904,CE,3,1,9.0,1.0,0,1,36.0
3905,CE,3,1,9.0,1.0,1,4,32.5
3906,CE,3,1,9.0,2.0,0,1,41.0
3907,CE,3,1,10.0,1.0,0,43,25.79920634920635
3908,CE,3,1,10.0,1.0,1,50,26.62384716732543
