UF,FX_ANO_CADASTRO_FAM,SIT_ATUALIZACAO,FX_RFPC,CO_LOCAL_DOMIC_FAM,REG,VL_RENDA_MEDIA_FAM,QTD_PESSOAS
MG,4,0,1,2.0,28197,29.814271021739902,2.2045253041103665
MG,4,0,2,1.0,43046,160.24808344561632,2.762509873158946
MG,4,0,2,2.0,5534,160.82435851102278,2.704372967112396
MG,4,0,3,1.0,151631,410.9971971430644,2.6524721198171877
MG,4,0,3,2.0,14610,404.69233401779604,2.6811088295687884
MG,4,0,4,1.0,233231,1047.8547234287037,1.5978536300920547
MG,4,0,4,2.0,30018,1048.5214871077353,1.5823505896462122
MG,4,1,1,1.0,188332,25.334356349425484,2.4489890193912878
MG,4,1,1,2.0,39604,30.261791738208263,2.5363599636400362
MG,4,1,2,1.0,36221,157.40567626515005,2.9075122166698875
MG,4,1,2,2.0,5325,155.31943661971832,3.0769953051643193
MG,4,1,3,1.0,104035,425.927880040371,2.8311241409141155
MG,4,1,3,2.0,11754,418.737025693381,2.9163688956950824
MG,4,1,4,1.0,106462,1081.8855178373503,1.623443106460521
MG,4,1,4,2.0,14221,1092.596441881724,1.650657478377048
MG,5,0,1,1.0,11193,25.41686768516037,2.089788260519968
MG,5,0,1,2.0,1698,27.035924617196702,1.9964664310954063
MG,5,0,2,1.0,3800,163.80263157894737,2.713421052631579
MG,5,0,2,2.0,396,165.4671717171717,2.6313131313131315
MG,5,0,3,1.0,16346,420.91887923651046,2.7926709898446105
MG,5,0,3,2.0,1440,426.6791666666667,2.75625
MG,5,0,4,1.0,20221,1091.3140794223827,1.8103951337718214
MG,5,0,4,2.0,2559,1080.63305978898,1.6819069949198906
MG,5,1,1,1.0,275888,23.724239546482632,1.9629849794119352
MG,5,1,1,2.0,51071,28.386070372618512,1.882771044232539
MG,5,1,2,1.0,68575,161.18019686474662,2.483908129784907
MG,5,1,2,2.0,10474,161.20708420851633,2.3972694290624403
MG,5,1,3,1.0,188033,416.249908260784,2.6737966208059225
MG,5,1,3,2.0,20434,405.73323871978073,2.6144660859352062
MG,5,1,4,1.0,124220,1100.5929882466592,1.8594187731444212
MG,5,1,4,2.0,15038,1136.7300837877378,1.736201622556191
MS,1,0,1,1.0,2110,41.63791469194313,2.9696682464454978
MS,1,0,1,2.0,698,26.26074498567335,3.6131805157593124
MS,1,0,2,1.0,1144,160.15472027972027,3.6075174825174825
MS,1,0,2,2.0,208,155.9903846153846,4.139423076923077
MS,1,0,3,1.0,2709,392.1587301587302,2.953488372093023
MS,1,0,3,2.0,434,382.9953917050691,3.055299539170507
MS,1,0,4,1.0,1999,974.4262131065533,1.6813406703351677
MS,1,0,4,2.0,237,965.7763713080169,1.9578059071729959
MS,1,1,1,1.0,5363,37.23941823606191,2.847100503449562
MS,1,1,1,2.0,1190,28.043697478991596,3.7092436974789917
MS,1,1,2,1.0,1986,157.05891238670694,3.3343403826787514
MS,1,1,2,2.0,299,156.9598662207358,3.819397993311037
MS,1,1,3,1.0,4419,416.1362299162706,2.938900203665988
MS,1,1,3,2.0,536,391.4160447761194,3.1977611940298507
MS,1,1,4,1.0,2663,1044.7604205782952,1.7371385655276004
MS,1,1,4,2.0,248,1020.2540322580645,2.036290322580645
MS,2,0,1,1.0,4345,42.80253164556962,3.311392405063291
MS,2,0,1,2.0,1857,29.21217016693592,3.875605815831987
MS,2,0,2,1.0,2108,156.88709677419354,3.7851043643263758
MS,2,0,2,2.0,466,155.32188841201716,4.092274678111588
MS,2,0,3,1.0,3950,373.9488607594937,3.128354430379747
MS,2,0,3,2.0,683,362.8814055636896,3.1551976573938507
MS,2,0,4,1.0,3035,999.1759472817133,1.6247116968698518
MS,2,0,4,2.0,313,979.4536741214057,1.7827476038338659
MS,2,1,1,1.0,9416,38.33326253186066,3.384770603228547
MS,2,1,1,2.0,3184,27.1928391959799,4.144158291457287
MS,2,1,2,1.0,3584,155.08872767857142,3.7123325892857144
MS,2,1,2,2.0,727,155.1554332874828,4.030261348005502
MS,2,1,3,1.0,6126,393.83300685602353,3.221514854717597
MS,2,1,3,2.0,992,373.9899193548387,3.347782258064516
MS,2,1,4,1.0,3485,1073.5925394548062,1.6622668579626974
MS,2,1,4,2.0,342,1055.578947368421,1.9883040935672514
MS,3,0,1,1.0,8656,42.01940850277264,3.002079482439926
MS,3,0,1,2.0,2362,31.979678238780693,3.226502963590178
MS,3,0,2,1.0,4121,156.35937879155546,3.312060179568066
MS,3,0,2,2.0,626,154.86421725239617,3.4856230031948883
MS,3,0,3,1.0,8652,395.44556171983356,2.837609801202034
MS,3,0,3,2.0,975,386.46153846153845,2.761025641025641
MS,3,0,4,1.0,13375,1043.1010093457944,1.503177570093458
MS,3,0,4,2.0,1155,1063.117748917749,1.594805194805195
MS,3,1,1,1.0,16411,37.115410395466455,3.2057766132472123
MS,3,1,1,2.0,3665,27.974351978171896,3.7328785811732605
MS,3,1,2,1.0,6016,155.43733377659575,3.4203789893617023
MS,3,1,2,2.0,791,154.10872313527182,3.7104930467762327
MS,3,1,3,1.0,10933,412.30055794383975,2.970639348760633
MS,3,1,3,2.0,1213,387.68837592745257,3.0989282769991755
MS,3,1,4,1.0,11385,1094.803776899429,1.5549407114624505
MS,3,1,4,2.0,922,1088.997830802603,1.799349240780911
MS,4,0,1,1.0,18764,34.140908121935624,2.2681730974205925
MS,4,0,1,2.0,3306,27.45372050816697,2.394434361766485
MS,4,0,2,1.0,8404,162.40337934316992,2.568062827225131
MS,4,0,2,2.0,848,164.88561320754718,2.4245283018867925
MS,4,0,3,1.0,25865,415.0746955345061,2.5853469940073457
MS,4,0,3,2.0,2437,408.0073861304883,2.4640951990151825
MS,4,0,4,1.0,49567,1124.5078782254323,1.5549660056085701
MS,4,0,4,2.0,4655,1102.9001074113855,1.5617615467239527
MS,4,1,1,1.0,26633,31.781023542222055,2.548867945781549
MS,4,1,1,2.0,4390,25.975626423690205,2.884738041002278
MS,4,1,2,1.0,9154,157.55418396329475,2.9187240550578983
MS,4,1,2,2.0,785,158.86496815286625,2.9821656050955414
MS,4,1,3,1.0,20065,422.4205332668826,2.743683030152006
MS,4,1,3,2.0,1885,413.2572944297082,2.7612732095490715
MS,4,1,4,1.0,23911,1105.2931705072979,1.538664213123667
MS,4,1,4,2.0,2348,1123.8168654173764,1.686541737649063
MS,5,0,1,1.0,1712,28.99591121495327,2.19392523364486
MS,5,0,1,2.0,217,18.59447004608295,2.216589861751152
MS,5,0,2,1.0,787,166.6010165184244,2.648030495552732
MS,5,0,2,2.0,62,165.32258064516128,2.9193548387096775
MS,5,0,3,1.0,3363,418.597977995837,2.9414213499851325
MS,5,0,3,2.0,256,421.14453125,2.7578125
MS,5,0,4,1.0,5114,1152.3470864294095,1.903206883066093
MS,5,0,4,2.0,485,1102.138144329897,1.7010309278350515
MS,5,1,1,1.0,37198,28.721866767030484,2.0707296091187697
MS,5,1,1,2.0,5025,25.950248756218905,2.1580099502487564
MS,5,1,2,1.0,14535,162.53973168214654,2.434468524251806
MS,5,1,2,2.0,1419,163.30866807610994,2.536997885835095
MS,5,1,3,1.0,34240,413.83703271028037,2.555782710280374
MS,5,1,3,2.0,3511,415.6436912560524,2.4981486755909996
MS,5,1,4,1.0,32358,1154.021694789542,1.7512825267321837
MS,5,1,4,2.0,4630,1231.2596112311014,1.7812095032397408
MT,1,0,1,1.0,2539,49.27215439149271,3.0086648286727056
MT,1,0,1,2.0,695,49.65611510791367,3.4287769784172664
MT,1,0,2,1.0,1417,156.81721947776992,3.524347212420607
MT,1,0,2,2.0,382,159.4973821989529,3.769633507853403
MT,1,0,3,1.0,3049,385.4552312233519,2.962610692030174
MT,1,0,3,2.0,773,373.1849935316947,3.0815006468305306
MT,1,0,4,1.0,2022,991.259643916914,1.7650840751730958
MT,1,0,4,2.0,350,926.22,2.1885714285714286
MT,1,1,1,1.0,7099,48.70545147203831,2.8613889280180307
MT,1,1,1,2.0,1278,44.701877934272304,3.541471048513302
MT,1,1,2,1.0,2389,156.6128087065718,3.2369192130598576
MT,1,1,2,2.0,500,156.648,3.67
MT,1,1,3,1.0,4579,415.10482638130594,2.9047827036470846
MT,1,1,3,2.0,741,395.7341430499325,3.1390013495276654
MT,1,1,4,1.0,2880,1073.8086805555556,1.6833333333333333
MT,1,1,4,2.0,398,1064.3291457286432,2.113065326633166
MT,2,0,1,1.0,5668,52.03140437544107,3.4902964008468595
MT,2,0,1,2.0,2310,40.777056277056275,4.296536796536796
MT,2,0,2,1.0,3333,154.7977797779778,3.782778277827783
MT,2,0,2,2.0,1139,155.3441615452151,4.363476733977173
MT,2,0,3,1.0,5008,369.6148162939297,3.2284345047923324
MT,2,0,3,2.0,1321,352.554882664648,3.4405753217259654
MT,2,0,4,1.0,2977,1000.3345649983205,1.655693651326839
MT,2,0,4,2.0,523,977.4894837476099,2.0152963671128106
MT,2,1,1,1.0,13507,49.514622047827054,3.4621307470200637
MT,2,1,1,2.0,3536,40.10972850678733,4.356334841628959
MT,2,1,2,1.0,5414,155.41965275212414,3.7299593646102696
MT,2,1,2,2.0,1204,154.25664451827242,4.323089700996678
MT,2,1,3,1.0,6968,385.1915901262916,3.2564580941446613
MT,2,1,3,2.0,1269,378.09929078014187,3.5437352245862885
MT,2,1,4,1.0,3620,1065.4480662983426,1.7008287292817679
MT,2,1,4,2.0,509,1013.4813359528487,2.1709233791748526
MT,3,0,1,1.0,9116,53.45425625274243,3.0827117156647654
MT,3,0,1,2.0,2559,41.74912075029308,3.5955451348182885
MT,3,0,2,1.0,5429,154.53085282740835,3.326763676551851
MT,3,0,2,2.0,1064,156.45770676691728,3.6738721804511276
MT,3,0,3,1.0,9265,388.85677280086344,2.849109552077712
MT,3,0,3,2.0,1699,383.5520894643908,2.885815185403178
MT,3,0,4,1.0,12307,1065.8473226618996,1.4679450719102949
MT,3,0,4,2.0,2120,1100.3575471698114,1.6226415094339623
MT,3,1,1,1.0,21329,51.357353837498245,3.1842561770359605
MT,3,1,1,2.0,4551,36.43133377279719,4.032740057130301
MT,3,1,2,1.0,8294,155.45056667470462,3.364118639980709
MT,3,1,2,2.0,1344,154.3125,3.9456845238095237
MT,3,1,3,1.0,11930,403.7326068734283,2.9360435875943
MT,3,1,3,2.0,1658,389.38118214716525,3.2539203860072377
MT,3,1,4,1.0,12106,1122.9151660333719,1.4690236246489343
MT,3,1,4,2.0,1366,1149.333821376281,1.7152269399707174
MT,4,0,1,1.0,19573,50.26398610330558,2.2270474633423594
MT,4,0,1,2.0,3829,37.07051449464612,2.5254635675110997
MT,4,0,2,1.0,10917,164.1872309242466,2.4732985252358706
MT,4,0,2,2.0,1545,164.3223300970874,2.55663430420712
MT,4,0,3,1.0,30782,413.09817425768307,2.431258527711
MT,4,0,3,2.0,4517,413.5233562098738,2.38321895063095
MT,4,0,4,1.0,55526,1110.2522241832655,1.4375427727551058
MT,4,0,4,2.0,9809,1134.769293505964,1.491997145478642
MT,4,1,1,1.0,33868,49.70172434156136,2.4628853194756113
MT,4,1,1,2.0,5212,36.19301611665387,2.9721795855717574
MT,4,1,2,1.0,13173,159.82327488043725,2.690806953617247
MT,4,1,2,2.0,1536,159.40755208333334,3.07421875
MT,4,1,3,1.0,24899,420.07446082171975,2.591790834973292
MT,4,1,3,2.0,2799,417.26616648803144,2.759914255091104
MT,4,1,4,1.0,32517,1136.866838884276,1.423809084478888
MT,4,1,4,2.0,4214,1124.81205505458,1.5984812529663028
MT,5,0,1,1.0,1661,44.75376279349789,2.1210114388922334
MT,5,0,1,2.0,229,34.379912663755455,2.222707423580786
MT,5,0,2,1.0,966,167.57556935817806,2.2556935817805384
MT,5,0,2,2.0,102,170.26470588235293,2.3529411764705883
MT,5,0,3,1.0,3222,420.9301675977654,2.5971446306641837
MT,5,0,3,2.0,342,428.0263157894737,2.6374269005847952
MT,5,0,4,1.0,5762,1158.787400208261,1.5629989586948976
MT,5,0,4,2.0,909,1221.881188118812,1.638063806380638
MT,5,1,1,1.0,41811,44.539044748989504,2.012078161249432
MT,5,1,1,2.0,6038,33.13580655846307,2.227558794302749
MT,5,1,2,1.0,18689,164.33436780994168,2.274653539515223
MT,5,1,2,2.0,2251,164.31363838294092,2.462461128387383
MT,5,1,3,1.0,37292,410.4033304730237,2.435643033358361
MT,5,1,3,2.0,4547,410.72949197272925,2.5179239058720033
MT,5,1,4,1.0,36756,1196.635025574056,1.6043639133746872
MT,5,1,4,2.0,5592,1233.8238555078683,1.6604077253218885
PA,1,0,1,1.0,25764,45.043199813693526,3.30891942244993
PA,1,0,1,2.0,16545,39.18337866424902,3.907645814445452
PA,1,0,2,1.0,5392,155.28987388724036,3.497218100890208
PA,1,0,2,2.0,2301,157.63146458061712,4.3663624511082135
PA,1,0,3,1.0,8511,377.09258606509223,2.8953119492421573
PA,1,0,3,2.0,4193,374.73551156689723,3.112568566658717
PA,1,0,4,1.0,4996,952.9429543634908,1.5898718975180144
PA,1,0,4,2.0,2076,924.266859344894,1.7822736030828517
PA,1,1,1,1.0,48003,40.728141991125554,3.059579609607733
PA,1,1,1,2.0,34275,36.712035010940916,3.7054704595185997
PA,1,1,2,1.0,7429,156.25992731188586,3.173240005384305
PA,1,1,2,2.0,3276,155.4545177045177,4.04029304029304
PA,1,1,3,1.0,12568,403.63629853596433,2.9181253978357735
PA,1,1,3,2.0,5300,392.13943396226415,3.2237735849056603
PA,1,1,4,1.0,4852,1045.0465787304204,1.6455070074196207
PA,1,1,4,2.0,1822,1023.47365532382,1.9017563117453349
PA,2,0,1,1.0,51547,45.459813374202184,3.5449977690263257
PA,2,0,1,2.0,30929,37.74635455397846,4.208930130298425
PA,2,0,2,1.0,9470,152.37877507919745,3.570116156282999
PA,2,0,2,2.0,3476,155.0517836593786,4.321921749136939
PA,2,0,3,1.0,10072,357.97835583796666,3.027899126290707
PA,2,0,3,2.0,3778,355.9118581259926,3.163313922710429
PA,2,0,4,1.0,4892,975.7336467702371,1.500204415372036
PA,2,0,4,2.0,1498,937.33044058745,1.6742323097463285
PA,2,1,1,1.0,86666,39.62777790598389,3.4668035907968524
PA,2,1,1,2.0,68401,34.76006198739785,4.201049692255961
PA,2,1,2,1.0,12683,152.86872191121975,3.419932192698888
PA,2,1,2,2.0,5174,153.6153846153846,4.270390413606494
PA,2,1,3,1.0,15062,376.7226131987784,3.1281370335944763
PA,2,1,3,2.0,5445,361.21928374655647,3.4538108356290174
PA,2,1,4,1.0,4373,1061.441573290647,1.6105648296364052
PA,2,1,4,2.0,1229,1032.4670463791701,1.8592351505288853
PA,3,0,1,1.0,65060,46.30318167845066,3.1383645865355057
PA,3,0,1,2.0,35967,37.04128784719326,3.6485111352072734
PA,3,0,2,1.0,10789,151.81351376401892,3.1008434516637315
PA,3,0,2,2.0,2786,152.51040918880116,3.45908111988514
PA,3,0,3,1.0,12065,379.1462080397845,2.70302527973477
PA,3,0,3,2.0,2893,366.5240235050121,2.7690978223297615
PA,3,0,4,1.0,14264,1007.8843241727426,1.3569826135726304
PA,3,0,4,2.0,2916,997.0706447187929,1.4204389574759946
PA,3,1,1,1.0,90667,40.421421244774834,3.197547067841662
PA,3,1,1,2.0,67281,33.107846197291956,3.802202702100147
PA,3,1,2,1.0,13034,152.68958109559614,3.047030842412153
PA,3,1,2,2.0,3768,150.30095541401275,3.7014331210191083
PA,3,1,3,1.0,16496,400.9436833171678,2.831171193016489
PA,3,1,3,2.0,3567,372.0389683207177,3.170171012054948
PA,3,1,4,1.0,11095,1101.0601171698963,1.4045966651644886
PA,3,1,4,2.0,1988,1093.4039235412474,1.5377263581488934
PA,4,0,1,1.0,104315,45.27726597325409,2.313761204045439
PA,4,0,1,2.0,44511,38.08267619240188,2.474332187549145
PA,4,0,2,1.0,28684,162.151547901269,2.098452098731
PA,4,0,2,2.0,5973,162.57190691444836,1.9318600368324126
PA,4,0,3,1.0,61446,398.1897438401198,2.062705464961104
PA,4,0,3,2.0,9327,408.3905864693899,2.1662914120295915
PA,4,0,4,1.0,80707,1043.410670697709,1.2872117660178175
PA,4,0,4,2.0,23393,1023.8444406446373,1.2920531783012013
PA,4,1,1,1.0,119054,41.56797755640298,2.451089421607002
PA,4,1,1,2.0,67341,33.86116927280557,2.7872915460120877
PA,4,1,2,1.0,22412,158.72251472425486,2.30983401749063
PA,4,1,2,2.0,4314,153.65461288827075,2.4860917941585536
PA,4,1,3,1.0,41109,424.0836069960349,2.429297720693765
PA,4,1,3,2.0,6835,427.4639356254572,2.5568397951719093
PA,4,1,4,1.0,38073,1110.729755995062,1.33301814934468
PA,4,1,4,2.0,9973,1113.566730171463,1.3826331093953674
PA,5,0,1,1.0,5594,46.50518412584913,2.0865212727922775
PA,5,0,1,2.0,2599,42.576375529049635,2.25702193151212
PA,5,0,2,1.0,2042,163.3511263467189,2.232615083251714
PA,5,0,2,2.0,489,165.46830265848672,1.9754601226993864
PA,5,0,3,1.0,5884,420.71532970768186,2.4705982324949014
PA,5,0,3,2.0,1008,434.33234126984127,2.3452380952380953
PA,5,0,4,1.0,8297,1094.9775822586478,1.3911052187537665
PA,5,0,4,2.0,2237,1070.2758158247652,1.2650871703173894
PA,5,1,1,1.0,122879,43.41743503772003,1.866063363145859
PA,5,1,1,2.0,57191,39.07896347327377,1.9438023465230543
PA,5,1,2,1.0,35633,163.53032301518255,1.8792130889905425
PA,5,1,2,2.0,9952,162.7507033762058,1.6844855305466238
PA,5,1,3,1.0,53286,403.0608039635176,2.1579964718687834
PA,5,1,3,2.0,10675,401.5195316159251,2.0285714285714285
PA,5,1,4,1.0,40543,1156.9236859630516,1.4167180524381522
PA,5,1,4,2.0,10801,1177.9361170262014,1.4126469771317471
PB,1,0,1,1.0,30181,33.046585600212055,2.888539147145555
PB,1,0,1,2.0,15207,24.487341355954495,3.137305188400079
PB,1,0,2,1.0,3133,159.5831471433131,3.7405043089690393
PB,1,0,2,2.0,967,165.44984488107548,4.540847983453982
PB,1,0,3,1.0,9675,389.7902842377261,2.8444444444444446
PB,1,0,3,2.0,5098,395.38309140839544,2.9411533934876424
PB,1,0,4,1.0,6929,960.1145908500505,1.5250396882667052
PB,1,0,4,2.0,3693,957.8204711616572,1.7979962090441375
PB,1,1,1,1.0,54617,26.409268176575058,2.8743797718659025
PB,1,1,1,2.0,31836,20.86003266742053,3.2420844327176783
PB,1,1,2,1.0,3447,158.38033072236726,3.4760661444734553
PB,1,1,2,2.0,1326,161.99321266968326,4.77526395173454
PB,1,1,3,1.0,10121,406.61130323090606,2.9860685702993774
PB,1,1,3,2.0,5710,403.61908931698775,3.227670753064799
PB,1,1,4,1.0,4005,1047.1717852684144,1.650936329588015
PB,1,1,4,2.0,2173,1029.9912563276575,1.9489185457892315
PB,2,0,1,1.0,33259,35.79383024143841,3.1544845004359723
PB,2,0,1,2.0,11542,23.938225610812683,3.306272743025472
PB,2,0,2,1.0,3625,154.65324137931034,3.7558620689655173
PB,2,0,2,2.0,530,164.011320754717,4.443396226415095
PB,2,0,3,1.0,6716,364.67808219178085,2.9810899344848125
PB,2,0,3,2.0,1843,372.6516549104721,3.0113944655453064
PB,2,0,4,1.0,3678,969.5698749320283,1.3964110929853182
PB,2,0,4,2.0,1098,967.0865209471767,1.5746812386156648
PB,2,1,1,1.0,52076,28.11437130347953,3.1722482525539597
PB,2,1,1,2.0,26267,20.3418738340884,3.4793847793809722
PB,2,1,2,1.0,3870,154.62428940568475,3.662015503875969
PB,2,1,2,2.0,842,157.36342042755345,4.653206650831354
PB,2,1,3,1.0,7132,380.5051878855861,3.163768928771733
PB,2,1,3,2.0,2511,373.1501393866985,3.4205495818399045
PB,2,1,4,1.0,1999,1064.6998499249626,1.5382691345672836
PB,2,1,4,2.0,656,1054.3246951219512,1.763719512195122
PB,3,0,1,1.0,30850,35.886256077795785,2.757957860615883
PB,3,0,1,2.0,11865,25.166961651917404,2.678887484197219
PB,3,0,2,1.0,2958,153.39553752535497,3.088235294117647
PB,3,0,2,2.0,381,158.78477690288713,3.1627296587926508
PB,3,0,3,1.0,6163,387.496998215155,2.709881551192601
PB,3,0,3,2.0,1299,390.11701308698997,2.741339491916859
PB,3,0,4,1.0,7639,1022.6218091373216,1.3822489854693023
PB,3,0,4,2.0,2007,1022.8729446935725,1.4235176880916791
PB,3,1,1,1.0,45423,28.963762851418885,2.8903859278339166
PB,3,1,1,2.0,25216,21.401372144670052,2.9900856598984773
PB,3,1,2,1.0,3070,153.11921824104235,3.1
PB,3,1,2,2.0,548,153.93430656934308,3.633211678832117
PB,3,1,3,1.0,5925,400.0313924050633,2.8929957805907174
PB,3,1,3,2.0,1734,388.383506343714,3.1470588235294117
PB,3,1,4,1.0,3136,1102.1320153061224,1.4990433673469388
PB,3,1,4,2.0,770,1092.3415584415584,1.6090909090909091
PB,4,0,1,1.0,49918,31.33534997395729,2.02588244721343
PB,4,0,1,2.0,15771,25.12167903113309,1.9510493944581828
PB,4,0,2,1.0,7008,164.23972602739727,2.2301655251141552
PB,4,0,2,2.0,806,165.98387096774192,2.0148883374689825
PB,4,0,3,1.0,21844,412.46030946713057,2.412149789415858
PB,4,0,3,2.0,3516,425.94596131968143,2.493174061433447
PB,4,0,4,1.0,49807,1027.4636095327967,1.312807436705684
PB,4,0,4,2.0,11720,1010.7677474402731,1.3622866894197951
PB,4,1,1,1.0,60180,28.002625456962445,2.227982718511133
PB,4,1,1,2.0,27122,21.370474153823466,2.2726937541479244
PB,4,1,2,1.0,4442,158.24876181900046,2.4326879783881137
PB,4,1,2,2.0,700,154.39285714285714,2.46
PB,4,1,3,1.0,13114,434.14900106756136,2.5943266737837427
PB,4,1,3,2.0,2871,437.71194705677465,2.7697666318355973
PB,4,1,4,1.0,14593,1102.9187966833413,1.3701774823545536
PB,4,1,4,2.0,3862,1098.902123252201,1.4632314862765408
PB,5,0,1,1.0,3327,29.483618875864142,1.8683498647430117
PB,5,0,1,2.0,937,28.13340448239061,1.7310565635005337
PB,5,0,2,1.0,750,168.392,2.372
PB,5,0,2,2.0,89,165.77528089887642,2.235955056179775
PB,5,0,3,1.0,2875,425.5826086956522,2.6149565217391304
PB,5,0,3,2.0,464,436.9719827586207,2.6314655172413794
PB,5,0,4,1.0,4436,1069.0020288548242,1.4582957619477006
PB,5,0,4,2.0,978,1068.0961145194274,1.4938650306748467
PB,5,1,1,1.0,76969,28.034416453377332,1.6882121373539996
PB,5,1,1,2.0,28760,25.919019471488177,1.6405424200278165
PB,5,1,2,1.0,11892,164.47132526067944,1.9752774974772958
PB,5,1,2,2.0,2233,160.74384236453201,1.6802507836990597
PB,5,1,3,1.0,24755,406.82395475661485,2.3110886689557666
PB,5,1,3,2.0,4497,418.3995997331554,2.4171670002223706
PB,5,1,4,1.0,17503,1126.5782437296464,1.4987145060846712
PB,5,1,4,2.0,4191,1119.0446194225722,1.5433070866141732
PE,1,0,1,1.0,56669,39.32986288799873,2.808131429882299
PE,1,0,1,2.0,23981,27.258496309578415,3.047287435886744
PE,1,0,2,1.0,7578,158.4598838743732,3.3903404592240696
PE,1,0,2,2.0,1979,163.63466397170288,4.363820111167256
PE,1,0,3,1.0,21371,390.83299798792757,2.7687520471667213
PE,1,0,3,2.0,8231,395.6516826631029,2.887984449034139
PE,1,0,4,1.0,14908,962.449758518916,1.4417091494499596
PE,1,0,4,2.0,6459,963.0637869639263,1.6946895804304072
PE,1,1,1,1.0,111886,34.7033498382282,2.6727204475984485
PE,1,1,1,2.0,59227,23.83931315109663,3.0996167288567715
PE,1,1,2,1.0,9254,156.00291765722932,3.060946617678842
PE,1,1,2,2.0,2752,158.79287790697674,4.348473837209302
PE,1,1,3,1.0,23738,417.5401466003876,2.851251158480074
PE,1,1,3,2.0,10108,410.09893153937475,3.136822318955283
PE,1,1,4,1.0,10021,1058.2543658317534,1.4904700129727573
PE,1,1,4,2.0,4461,1045.3725622057834,1.8605693790629905
PE,2,0,1,1.0,80499,42.5266028149418,2.990049565833116
PE,2,0,1,2.0,23013,27.162386477208535,3.2562899230869506
PE,2,0,2,1.0,11726,154.34342486781512,3.2140542384444823
PE,2,0,2,2.0,1542,159.3164721141375,4.22568093385214
PE,2,0,3,1.0,19927,372.570933908767,2.7826065137752796
PE,2,0,3,2.0,3743,373.4143734971948,2.9577878706919583
PE,2,0,4,1.0,11618,961.8696849715958,1.310122224134963
PE,2,0,4,2.0,2070,969.0536231884058,1.4594202898550726
PE,2,1,1,1.0,142266,37.78025670223384,2.9078486778288557
PE,2,1,1,2.0,58615,23.284022861042395,3.386675765589013
PE,2,1,2,1.0,13701,153.56908254871908,3.003138457046931
PE,2,1,2,2.0,2252,156.34280639431617,4.269094138543517
PE,2,1,3,1.0,22622,395.33029794005836,2.9101759349305985
PE,2,1,3,2.0,5597,377.2658567089512,3.338395569054851
PE,2,1,4,1.0,8374,1061.66407929305,1.339861475997134
PE,2,1,4,2.0,1460,1047.1280821917808,1.641095890410959
PE,3,0,1,1.0,68253,40.39275929263182,2.6823875873587975
PE,3,0,1,2.0,23061,28.139673041065002,2.6646285937296734
PE,3,0,2,1.0,7668,154.40114762649975,2.795905059989567
PE,3,0,2,2.0,1033,154.93610842207164,3.197483059051307
PE,3,0,3,1.0,17098,394.06790267867586,2.567025383085741
PE,3,0,3,2.0,2672,385.46070359281435,2.7050898203592815
PE,3,0,4,1.0,18682,1007.6805481211861,1.341986939299861
PE,3,0,4,2.0,3511,1014.4821988037596,1.4420393050412987
PE,3,1,1,1.0,111287,35.494846657740794,2.763009156505252
PE,3,1,1,2.0,53290,23.62638393694877,2.926421467442297
PE,3,1,2,1.0,8801,152.83922281558912,2.8202476991250993
PE,3,1,2,2.0,1374,152.4141193595342,3.4366812227074237
PE,3,1,3,1.0,17130,418.0165207238762,2.7218330414477525
PE,3,1,3,2.0,3458,389.80653556969344,3.1110468478889532
PE,3,1,4,1.0,10145,1091.9586002957121,1.3680630852636766
PE,3,1,4,2.0,1700,1108.805294117647,1.4929411764705882
PE,4,0,1,1.0,131084,41.01103109456532,2.032147325379146
PE,4,0,1,2.0,35176,28.48632590402547,1.909370025017057
PE,4,0,2,1.0,21901,161.07552166567737,2.1222775215743575
PE,4,0,2,2.0,2446,160.6847914963205,2.018397383483238
PE,4,0,3,1.0,61113,409.9750953152357,2.370690360479767
PE,4,0,3,2.0,7861,412.3273120468134,2.4200483399058643
PE,4,0,4,1.0,108960,1013.5399320851689,1.2856093979441998
PE,4,0,4,2.0,23164,1016.0949317907097,1.3389310999827317
PE,4,1,1,1.0,165037,37.8763247029454,2.163411840981113
PE,4,1,1,2.0,62659,25.2209259643467,2.1988062369332417
PE,4,1,2,1.0,16216,156.7178095707943,2.2603601381351752
PE,4,1,2,2.0,2126,153.88805268109124,2.363123236124177
PE,4,1,3,1.0,39718,438.67060274938314,2.5008812125484665
PE,4,1,3,2.0,6294,440.3811566571338,2.6455354305687955
PE,4,1,4,1.0,45795,1094.129031553663,1.275270226007206
PE,4,1,4,2.0,9403,1104.3510581729236,1.3741359140699776
PE,5,0,1,1.0,8861,42.35458751833879,1.8499040740322763
PE,5,0,1,2.0,2139,30.639551192145863,1.6937821411874707
PE,5,0,2,1.0,2157,162.78720445062586,2.1696801112656465
PE,5,0,2,2.0,268,164.19776119402985,2.0858208955223883
PE,5,0,3,1.0,6769,418.66745457231497,2.535529620327966
PE,5,0,3,2.0,974,429.8973305954826,2.5390143737166326
PE,5,0,4,1.0,8699,1076.4594781009312,1.4792504885619038
PE,5,0,4,2.0,1748,1091.1195652173913,1.427345537757437
PE,5,1,1,1.0,200741,40.243248763331856,1.6638504341415057
PE,5,1,1,2.0,67406,27.229163575942795,1.548927395187372
PE,5,1,2,1.0,41317,161.8198320303991,1.8501101241619673
PE,5,1,2,2.0,6054,159.90915097456227,1.619590353485299
PE,5,1,3,1.0,66330,406.376526458616,2.1761344791195536
