UF,FX_ANO_CADASTRO_FAM,FX_RFPC,CO_PRINCIPAL_TRAB_MEMB,CO_SABE_LER_ESCREVER_MEMB,SIT_ATUALIZACAO,REG,IDADE
BA,2,3,3.0,1.0,0,1493,41.42105913344527
BA,2,3,3.0,1.0,1,1640,40.17232535893929
BA,2,3,3.0,2.0,0,51,49.7
BA,2,3,3.0,2.0,1,53,46.76086956521739
BA,2,3,4.0,1.0,0,7501,40.37246081186258
BA,2,3,4.0,1.0,1,6251,39.79150558487935
BA,2,3,4.0,2.0,0,253,47.476951767574946
BA,2,3,4.0,2.0,1,267,46.10243076923077
BA,2,3,5.0,1.0,0,330,42.472305527075264
BA,2,3,5.0,1.0,1,239,40.688356973995276
BA,2,3,5.0,2.0,0,16,50.86507936507937
BA,2,3,5.0,2.0,1,9,48.92857142857143
BA,2,3,6.0,1.0,0,748,41.12496577092151
BA,2,3,6.0,1.0,1,306,40.418688951988706
BA,2,3,6.0,2.0,0,28,39.21604938271605
BA,2,3,6.0,2.0,1,18,47.46153846153846
BA,2,3,7.0,1.0,0,345,45.70013984566158
BA,2,3,7.0,1.0,1,694,45.53042706238909
BA,2,3,7.0,2.0,0,79,55.23996415770609
BA,2,3,7.0,2.0,1,115,50.829459511077154
BA,2,3,8.0,1.0,0,2226,42.62782144149112
BA,2,3,8.0,1.0,1,2743,42.128976106663494
BA,2,3,8.0,2.0,0,51,49.84583333333333
BA,2,3,8.0,2.0,1,85,46.92307692307692
BA,2,3,9.0,1.0,0,66,42.553174603174604
BA,2,3,9.0,1.0,1,36,40.34963768115942
BA,2,3,10.0,1.0,0,69,26.734013605442176
BA,2,3,10.0,1.0,1,50,22.8
BA,2,3,10.0,2.0,0,1,26.0
BA,2,3,10.0,2.0,1,3,34.333333333333336
BA,2,3,11.0,1.0,0,160,22.90926061118369
BA,2,3,11.0,1.0,1,116,20.239563214563212
BA,2,3,11.0,2.0,0,4,21.75
BA,2,3,11.0,2.0,1,3,16.0
BA,2,4,1.0,1.0,0,460,47.564758355151504
BA,2,4,1.0,1.0,1,359,46.6181423930747
BA,2,4,1.0,2.0,0,38,57.720588235294116
BA,2,4,1.0,2.0,1,31,52.03472222222222
BA,2,4,2.0,1.0,0,209,52.14374939874941
BA,2,4,2.0,1.0,1,171,53.152033730158735
BA,2,4,2.0,2.0,0,47,60.725490196078425
BA,2,4,2.0,2.0,1,48,55.72649572649573
BA,2,4,3.0,1.0,0,302,42.633056384609176
BA,2,4,3.0,1.0,1,258,42.20121315192744
BA,2,4,3.0,2.0,0,19,46.94117647058823
BA,2,4,3.0,2.0,1,8,40.0
BA,2,4,4.0,1.0,0,1436,40.44773709718126
BA,2,4,4.0,1.0,1,913,39.438322030577545
BA,2,4,4.0,2.0,0,67,50.36601307189542
BA,2,4,4.0,2.0,1,32,49.43478260869565
BA,2,4,5.0,1.0,0,17,46.75
BA,2,4,5.0,1.0,1,18,46.32142857142857
BA,2,4,5.0,2.0,0,1,69.0
BA,2,4,6.0,1.0,0,120,42.446738839882386
BA,2,4,6.0,1.0,1,33,39.507246376811594
BA,2,4,6.0,2.0,0,6,50.583333333333336
BA,2,4,6.0,2.0,1,1,58.0
BA,2,4,7.0,1.0,0,230,59.59450597858604
BA,2,4,7.0,1.0,1,155,57.60792778649922
BA,2,4,7.0,2.0,0,101,67.23750790638836
BA,2,4,7.0,2.0,1,52,62.59147869674185
BA,2,4,8.0,1.0,0,643,47.11100191534741
BA,2,4,8.0,1.0,1,598,44.65259569948411
BA,2,4,8.0,2.0,0,20,50.63157894736842
BA,2,4,8.0,2.0,1,16,47.4375
BA,2,4,9.0,1.0,0,31,46.29347826086956
BA,2,4,9.0,1.0,1,8,54.125
BA,2,4,9.0,2.0,0,4,63.0
BA,2,4,10.0,1.0,0,6,28.0
BA,2,4,10.0,1.0,1,6,20.583333333333332
BA,2,4,10.0,2.0,1,2,23.0
BA,2,4,11.0,1.0,0,19,22.977272727272727
BA,2,4,11.0,1.0,1,10,20.458333333333332
BA,2,4,11.0,2.0,1,1,19.0
BA,3,1,1.0,1.0,0,61037,37.716299381290696
BA,3,1,1.0,1.0,1,77795,37.049459495988295
BA,3,1,1.0,2.0,0,4352,45.13394853982718
BA,3,1,1.0,2.0,1,6041,43.5320322870314
BA,3,1,2.0,1.0,0,17472,39.55584954820548
BA,3,1,2.0,1.0,1,41373,38.01142538307147
BA,3,1,2.0,2.0,0,3052,48.40427211514844
BA,3,1,2.0,2.0,1,6035,45.61711691704104
BA,3,1,3.0,1.0,0,1688,35.37265202027135
BA,3,1,3.0,1.0,1,2037,35.49010686944296
BA,3,1,3.0,2.0,0,100,43.41603466955579
BA,3,1,3.0,2.0,1,131,40.25902547065338
BA,3,1,4.0,1.0,0,1218,35.69086078069469
BA,3,1,4.0,1.0,1,1321,35.18908835501809
BA,3,1,4.0,2.0,0,72,40.1936507936508
BA,3,1,4.0,2.0,1,81,37.36247086247086
BA,3,1,5.0,1.0,0,2375,35.21373551553654
BA,3,1,5.0,1.0,1,2431,35.492766914621214
BA,3,1,5.0,2.0,0,102,43.906702898550726
BA,3,1,5.0,2.0,1,115,41.561451247165536
BA,3,1,6.0,1.0,0,95,37.93714596949891
BA,3,1,6.0,1.0,1,97,36.46944209636517
BA,3,1,6.0,2.0,0,2,55.5
BA,3,1,6.0,2.0,1,3,35.666666666666664
BA,3,1,7.0,1.0,0,1611,38.25562700821697
BA,3,1,7.0,1.0,1,4577,36.718856357239936
BA,3,1,7.0,2.0,0,199,46.95659606094389
BA,3,1,7.0,2.0,1,431,46.76537570089915
BA,3,1,8.0,1.0,0,147,36.846249817598135
BA,3,1,8.0,1.0,1,316,36.03358308358308
BA,3,1,8.0,2.0,0,6,41.333333333333336
BA,3,1,8.0,2.0,1,12,35.75
BA,3,1,9.0,1.0,0,9,50.0
BA,3,1,9.0,1.0,1,7,35.916666666666664
BA,3,1,9.0,2.0,0,1,40.0
BA,3,1,10.0,1.0,0,71,32.72510771641207
BA,3,1,10.0,1.0,1,44,26.750992063492067
BA,3,1,10.0,2.0,0,2,40.0
BA,3,1,10.0,2.0,1,3,25.333333333333332
BA,3,1,11.0,1.0,0,81,22.79591836734694
BA,3,1,11.0,1.0,1,47,21.583333333333332
BA,3,1,11.0,2.0,1,4,19.0
BA,3,2,1.0,1.0,0,7883,41.021554867485285
BA,3,2,1.0,1.0,1,8450,39.95699017281398
BA,3,2,1.0,2.0,0,449,45.79010795507382
BA,3,2,1.0,2.0,1,460,45.762904095285414
BA,3,2,2.0,1.0,0,713,42.23023848504792
BA,3,2,2.0,1.0,1,1049,41.42663788546011
BA,3,2,2.0,2.0,0,108,51.55365296803653
BA,3,2,2.0,2.0,1,120,46.43967181467181
BA,3,2,3.0,1.0,0,584,37.32043305989202
BA,3,2,3.0,1.0,1,622,36.203167288420744
BA,3,2,3.0,2.0,0,22,42.385964912280706
BA,3,2,3.0,2.0,1,28,43.3
BA,3,2,4.0,1.0,0,1335,36.59014575514623
BA,3,2,4.0,1.0,1,999,35.51554016259453
BA,3,2,4.0,2.0,0,70,41.34615384615385
BA,3,2,4.0,2.0,1,62,39.44773519163763
BA,3,2,5.0,1.0,0,450,37.80293132214371
BA,3,2,5.0,1.0,1,385,37.74546068524898
BA,3,2,5.0,2.0,0,15,43.55357142857143
BA,3,2,5.0,2.0,1,16,44.52040816326531
BA,3,2,6.0,1.0,0,102,36.46590241034686
BA,3,2,6.0,1.0,1,55,35.408854166666664
BA,3,2,6.0,2.0,0,2,39.5
BA,3,2,6.0,2.0,1,3,40.666666666666664
BA,3,2,7.0,1.0,0,50,41.671913580246915
BA,3,2,7.0,1.0,1,65,38.839143990929706
BA,3,2,7.0,2.0,0,8,43.166666666666664
BA,3,2,7.0,2.0,1,7,49.4
BA,3,2,8.0,1.0,0,218,38.258293650793654
BA,3,2,8.0,1.0,1,261,36.896542072950524
BA,3,2,8.0,2.0,0,12,42.166666666666664
BA,3,2,8.0,2.0,1,17,38.8125
BA,3,2,9.0,1.0,0,8,42.625
BA,3,2,9.0,1.0,1,9,41.625
BA,3,2,9.0,2.0,1,1,42.0
BA,3,2,10.0,1.0,0,46,30.247500000000002
BA,3,2,10.0,1.0,1,19,25.066964285714285
BA,3,2,10.0,2.0,0,1,42.0
BA,3,2,11.0,1.0,0,82,22.456727518593645
BA,3,2,11.0,1.0,1,47,19.725274725274726
BA,3,2,11.0,2.0,0,2,24.5
BA,3,2,11.0,2.0,1,1,20.0
BA,3,3,1.0,1.0,0,6847,43.51090474819375
BA,3,3,1.0,1.0,1,4998,42.16891921961093
BA,3,3,1.0,2.0,0,393,48.463596577537274
BA,3,3,1.0,2.0,1,275,45.82010845075988
BA,3,3,2.0,1.0,0,1159,45.762338464037825
BA,3,3,2.0,1.0,1,1346,42.59700879058868
BA,3,3,2.0,2.0,0,169,50.35965986394557
BA,3,3,2.0,2.0,1,167,47.53966666666666
BA,3,3,3.0,1.0,0,1668,39.60105806828506
BA,3,3,3.0,1.0,1,1496,37.796608301858235
BA,3,3,3.0,2.0,0,64,42.4753086419753
BA,3,3,3.0,2.0,1,52,42.11363636363637
BA,3,3,4.0,1.0,0,8279,38.07816376941291
BA,3,3,4.0,1.0,1,6151,37.7151136872831
BA,3,3,4.0,2.0,0,313,42.28478965595808
BA,3,3,4.0,2.0,1,250,39.96671835763817
BA,3,3,5.0,1.0,0,316,41.121912244134464
BA,3,3,5.0,1.0,1,216,37.599750727046114
BA,3,3,5.0,2.0,0,5,52.0
BA,3,3,5.0,2.0,1,9,48.75
BA,3,3,6.0,1.0,0,638,36.63157710847429
BA,3,3,6.0,1.0,1,258,37.84644681627441
BA,3,3,6.0,2.0,0,20,40.138888888888886
BA,3,3,6.0,2.0,1,12,42.69444444444444
BA,3,3,7.0,1.0,0,304,48.07561538344584
BA,3,3,7.0,1.0,1,435,43.40983739034334
BA,3,3,7.0,2.0,0,41,57.757619047619045
BA,3,3,7.0,2.0,1,46,49.59195402298851
BA,3,3,8.0,1.0,0,2406,42.821571124412905
BA,3,3,8.0,1.0,1,2492,40.95731504758957
BA,3,3,8.0,2.0,0,90,43.60109289617486
BA,3,3,8.0,2.0,1,98,43.66793248945148
BA,3,3,9.0,1.0,0,73,43.10074074074074
BA,3,3,9.0,1.0,1,22,41.06944444444444
BA,3,3,9.0,2.0,0,3,42.666666666666664
BA,3,3,9.0,2.0,1,1,23.0
BA,3,3,10.0,1.0,0,84,32.818512060447546
BA,3,3,10.0,1.0,1,37,26.7625
BA,3,3,10.0,2.0,0,1,52.0
BA,3,3,10.0,2.0,1,2,34.0
BA,3,3,11.0,1.0,0,77,22.716627094050917
BA,3,3,11.0,1.0,1,40,19.691468253968253
BA,3,3,11.0,2.0,0,1,22.0
BA,3,3,11.0,2.0,1,2,22.5
BA,3,4,1.0,1.0,0,1252,48.753552139541874
BA,3,4,1.0,1.0,1,565,44.521217281504164
BA,3,4,1.0,2.0,0,97,54.401984126984125
BA,3,4,1.0,2.0,1,38,51.78787878787879
BA,3,4,2.0,1.0,0,286,52.13361147210704
BA,3,4,2.0,1.0,1,230,51.573115259849644
BA,3,4,2.0,2.0,0,85,61.38350951374207
BA,3,4,2.0,2.0,1,51,59.175
BA,3,4,3.0,1.0,0,753,42.73947454365257
BA,3,4,3.0,1.0,1,409,39.902548522079776
BA,3,4,3.0,2.0,0,32,48.63333333333333
BA,3,4,3.0,2.0,1,18,47.6875
BA,3,4,4.0,1.0,0,2779,40.085569923313955
BA,3,4,4.0,1.0,1,1237,39.68619563118298
BA,3,4,4.0,2.0,0,131,46.65610500610501
BA,3,4,4.0,2.0,1,49,44.67307692307692
BA,3,4,5.0,1.0,0,43,42.90877712031558
BA,3,4,5.0,1.0,1,14,47.019999999999996
BA,3,4,5.0,2.0,0,4,46.5
BA,3,4,5.0,2.0,1,2,41.0
BA,3,4,6.0,1.0,0,159,40.96320346320346
BA,3,4,6.0,1.0,1,50,40.43333333333333
BA,3,4,6.0,2.0,0,9,46.0
BA,3,4,6.0,2.0,1,2,38.5
BA,3,4,7.0,1.0,0,336,64.27030804108797
BA,3,4,7.0,1.0,1,144,57.746488554180864
BA,3,4,7.0,2.0,0,171,68.98141438539989
BA,3,4,7.0,2.0,1,52,63.19081196581196
BA,3,4,8.0,1.0,0,1679,47.16193227895991
BA,3,4,8.0,1.0,1,1044,44.144381277596814
BA,3,4,8.0,2.0,0,68,49.70061728395062
BA,3,4,8.0,2.0,1,34,48.671875
BA,3,4,9.0,1.0,0,51,43.35735294117647
BA,3,4,9.0,1.0,1,13,38.8
BA,3,4,9.0,2.0,0,2,59.0
BA,3,4,10.0,1.0,0,24,27.49375
BA,3,4,10.0,1.0,1,5,31.25
BA,3,4,10.0,2.0,0,1,26.0
BA,3,4,11.0,1.0,0,15,23.0
BA,3,4,11.0,1.0,1,7,19.8
BA,4,1,1.0,1.0,0,97420,35.204346427869595
BA,4,1,1.0,1.0,1,101371,34.494484187037166
BA,4,1,1.0,2.0,0,7002,44.83557372338492
BA,4,1,1.0,2.0,1,7803,43.66223250135856
BA,4,1,2.0,1.0,0,18247,36.828815470023294
BA,4,1,2.0,1.0,1,37924,35.59997749073098
BA,4,1,2.0,2.0,0,3264,48.56084083513018
BA,4,1,2.0,2.0,1,5274,46.0256179044434
BA,4,1,3.0,1.0,0,2379,33.04594179931532
BA,4,1,3.0,1.0,1,2324,32.62663736834259
BA,4,1,3.0,2.0,0,92,39.82338308457711
BA,4,1,3.0,2.0,1,104,39.5219806763285
BA,4,1,4.0,1.0,0,1849,33.2217171677012
BA,4,1,4.0,1.0,1,1655,32.459623268691956
BA,4,1,4.0,2.0,0,79,41.6890243902439
BA,4,1,4.0,2.0,1,70,38.78125
BA,4,1,5.0,1.0,0,2166,32.90719588016894
BA,4,1,5.0,1.0,1,1843,32.63704308454587
BA,4,1,5.0,2.0,0,81,43.18142857142857
BA,4,1,5.0,2.0,1,80,42.06111111111111
BA,4,1,6.0,1.0,0,117,35.305013394565634
BA,4,1,6.0,1.0,1,107,34.80916179337232
BA,4,1,6.0,2.0,0,6,46.333333333333336
BA,4,1,6.0,2.0,1,2,44.0
BA,4,1,7.0,1.0,0,1479,36.41612135548055
BA,4,1,7.0,1.0,1,3591,35.44687481402045
BA,4,1,7.0,2.0,0,179,47.8509965644112
BA,4,1,7.0,2.0,1,288,47.23375288165808
BA,4,1,8.0,1.0,0,180,37.64211904761905
BA,4,1,8.0,1.0,1,286,36.55495177337282
BA,4,1,8.0,2.0,0,8,50.714285714285715
BA,4,1,8.0,2.0,1,18,40.9375
BA,4,1,9.0,1.0,0,11,30.55
BA,4,1,9.0,1.0,1,13,39.708333333333336
BA,4,1,9.0,2.0,1,2,40.0
BA,4,1,10.0,1.0,0,217,27.693088071348942
BA,4,1,10.0,1.0,1,97,25.831140350877195
BA,4,1,10.0,2.0,0,7,36.0
BA,4,1,10.0,2.0,1,4,31.25
BA,4,1,11.0,1.0,0,133,24.8010582010582
BA,4,1,11.0,1.0,1,68,20.848850574712642
BA,4,1,11.0,2.0,0,3,23.75
BA,4,2,1.0,1.0,0,17815,39.466255852941664
BA,4,2,1.0,1.0,1,13688,38.31918817756365
BA,4,2,1.0,2.0,0,1125,49.07454693512581
BA,4,2,1.0,2.0,1,878,45.48891743971384
BA,4,2,2.0,1.0,0,1792,43.261362492183885
BA,4,2,2.0,1.0,1,1620,41.24401804709382
BA,4,2,2.0,2.0,0,390,51.99655139833711
BA,4,2,2.0,2.0,1,230,47.216743119266056
BA,4,2,3.0,1.0,0,1040,35.526297184697405
BA,4,2,3.0,1.0,1,784,33.22887292111105
BA,4,2,3.0,2.0,0,39,44.06
BA,4,2,3.0,2.0,1,38,39.111111111111114
BA,4,2,4.0,1.0,0,2056,35.5409544847605
BA,4,2,4.0,1.0,1,1236,34.063425040717576
BA,4,2,4.0,2.0,0,75,40.93816067653277
BA,4,2,4.0,2.0,1,62,39.94305555555556
BA,4,2,5.0,1.0,0,502,36.82590331546556
BA,4,2,5.0,1.0,1,260,35.3920545907388
BA,4,2,5.0,2.0,0,18,46.60256410256411
BA,4,2,5.0,2.0,1,10,45.36666666666667
BA,4,2,6.0,1.0,0,120,36.705027548209365
BA,4,2,6.0,1.0,1,58,35.12882882882883
BA,4,2,6.0,2.0,0,8,40.5
BA,4,2,6.0,2.0,1,2,49.5
BA,4,2,7.0,1.0,0,63,43.98821548821549
BA,4,2,7.0,1.0,1,59,42.165333333333336
BA,4,2,7.0,2.0,0,8,57.416666666666664
BA,4,2,7.0,2.0,1,2,64.0
BA,4,2,8.0,1.0,0,292,40.29411315180546
BA,4,2,8.0,1.0,1,283,37.62575611325612
BA,4,2,8.0,2.0,0,11,39.90909090909091
BA,4,2,8.0,2.0,1,9,44.22222222222222
BA,4,2,9.0,1.0,0,13,43.291666666666664
BA,4,2,9.0,1.0,1,8,41.916666666666664
BA,4,2,9.0,2.0,1,1,49.0
BA,4,2,10.0,1.0,0,187,26.747678899383445
BA,4,2,10.0,1.0,1,74,26.288395061728394
BA,4,2,10.0,2.0,0,3,26.666666666666668
BA,4,2,10.0,2.0,1,1,29.0
BA,4,2,11.0,1.0,0,147,22.600735294117644
BA,4,2,11.0,1.0,1,74,20.98427960927961
BA,4,2,11.0,2.0,0,2,22.5
BA,4,3,1.0,1.0,0,24958,42.274364645393476
BA,4,3,1.0,1.0,1,12062,41.84935960370476
BA,4,3,1.0,2.0,0,1408,49.57353350262045
BA,4,3,1.0,2.0,1,803,47.4892841364763
BA,4,3,2.0,1.0,0,2900,46.677666711330914
BA,4,3,2.0,1.0,1,1963,44.23041356996207
BA,4,3,2.0,2.0,0,562,54.169152296830084
BA,4,3,2.0,2.0,1,305,51.097519841269836
BA,4,3,3.0,1.0,0,4444,38.273534208785414
BA,4,3,3.0,1.0,1,2431,36.97723776858337
BA,4,3,3.0,2.0,0,143,43.6891149870801
BA,4,3,3.0,2.0,1,93,42.18981481481481
BA,4,3,4.0,1.0,0,20125,38.226438355088156
BA,4,3,4.0,1.0,1,11278,37.223433543388765
BA,4,3,4.0,2.0,0,707,44.219537590853434
BA,4,3,4.0,2.0,1,462,41.33822754248839
BA,4,3,5.0,1.0,0,548,39.239823798723116
BA,4,3,5.0,1.0,1,248,40.35938435833173
BA,4,3,5.0,2.0,0,24,49.375
BA,4,3,5.0,2.0,1,13,38.46666666666667
BA,4,3,6.0,1.0,0,1039,39.38153177581565
BA,4,3,6.0,1.0,1,412,37.02508821603696
BA,4,3,6.0,2.0,0,44,44.83116883116883
BA,4,3,6.0,2.0,1,15,45.54545454545455
BA,4,3,7.0,1.0,0,537,47.83572411812385
BA,4,3,7.0,1.0,1,476,44.280292794833905
BA,4,3,7.0,2.0,0,118,58.37032520325204
BA,4,3,7.0,2.0,1,79,55.509593837535014
BA,4,3,8.0,1.0,0,6045,43.813551025193625
BA,4,3,8.0,1.0,1,4236,42.59737195585475
BA,4,3,8.0,2.0,0,172,46.99354575163398
BA,4,3,8.0,2.0,1,135,44.673941798941804
BA,4,3,9.0,1.0,0,201,43.78229420800579
BA,4,3,9.0,1.0,1,77,42.08184523809524
BA,4,3,9.0,2.0,0,7,42.714285714285715
BA,4,3,9.0,2.0,1,3,46.333333333333336
BA,4,3,10.0,1.0,0,659,27.295244694836576
BA,4,3,10.0,1.0,1,185,27.898739495798317
BA,4,3,10.0,2.0,0,12,31.825
BA,4,3,10.0,2.0,1,6,30.583333333333332
BA,4,3,11.0,1.0,0,380,22.950486138257876
BA,4,3,11.0,1.0,1,129,20.726421628480452
BA,4,3,11.0,2.0,0,7,23.25
BA,4,3,11.0,2.0,1,2,19.0
BA,4,4,1.0,1.0,0,8280,45.939045750895964
BA,4,4,1.0,1.0,1,2192,44.54376828760445
BA,4,4,1.0,2.0,0,433,52.72374563884015
BA,4,4,1.0,2.0,1,144,52.054362468671684
BA,4,4,2.0,1.0,0,1011,49.75370407636703
BA,4,4,2.0,1.0,1,485,48.381151378268335
BA,4,4,2.0,2.0,0,208,58.761374428041094
BA,4,4,2.0,2.0,1,103,56.334391534391536
BA,4,4,3.0,1.0,0,3421,38.886259653598714
BA,4,4,3.0,1.0,1,1077,38.54902820984137
BA,4,4,3.0,2.0,0,142,45.357371794871796
BA,4,4,3.0,2.0,1,60,49.313596491228076
BA,4,4,4.0,1.0,0,16032,39.10212463878815
BA,4,4,4.0,1.0,1,4328,37.68339309291198
BA,4,4,4.0,2.0,0,570,45.12610214041625
BA,4,4,4.0,2.0,1,180,45.596661856661854
BA,4,4,5.0,1.0,0,207,41.422497845291964
BA,4,4,5.0,1.0,1,63,43.38788335847159
BA,4,4,5.0,2.0,0,14,47.214285714285715
BA,4,4,5.0,2.0,1,3,48.0
BA,4,4,6.0,1.0,0,727,39.221475966117175
BA,4,4,6.0,1.0,1,153,36.318257379148065
BA,4,4,6.0,2.0,0,31,49.28947368421053
BA,4,4,6.0,2.0,1,9,47.38095238095239
BA,4,4,7.0,1.0,0,710,57.609469376919456
BA,4,4,7.0,1.0,1,286,57.168510309135314
BA,4,4,7.0,2.0,0,367,66.66481875947456
BA,4,4,7.0,2.0,1,104,65.65048968521191
BA,4,4,8.0,1.0,0,7699,46.324031278407126
BA,4,4,8.0,1.0,1,3021,45.045839663836716
BA,4,4,8.0,2.0,0,280,50.38498053309374
BA,4,4,8.0,2.0,1,98,48.724178403755865
BA,4,4,9.0,1.0,0,289,49.12236328963133
BA,4,4,9.0,1.0,1,40,47.53703703703704
BA,4,4,9.0,2.0,0,10,59.33333333333333
BA,4,4,9.0,2.0,1,1,47.0
BA,4,4,10.0,1.0,0,325,28.430116960415532
BA,4,4,10.0,1.0,1,56,26.72733333333333
BA,4,4,10.0,2.0,0,7,27.8
BA,4,4,10.0,2.0,1,1,20.0
BA,4,4,11.0,1.0,0,129,23.030805958747138
BA,4,4,11.0,1.0,1,28,20.845238095238095
BA,4,4,11.0,2.0,0,3,22.0
BA,4,4,11.0,2.0,1,1,24.0
BA,5,1,1.0,1.0,0,5972,36.25080585989611
BA,5,1,1.0,1.0,1,134791,34.440152385542504
BA,5,1,1.0,2.0,0,435,46.528720440633194
BA,5,1,1.0,2.0,1,9822,44.67290399410075
BA,5,1,2.0,1.0,0,965,38.778649267513366
BA,5,1,2.0,1.0,1,31593,36.68295020015827
BA,5,1,2.0,2.0,0,177,48.206880733944956
BA,5,1,2.0,2.0,1,5234,47.98681179644236
BA,5,1,3.0,1.0,0,138,33.07015332913254
BA,5,1,3.0,1.0,1,2531,31.61946507351358
BA,5,1,3.0,2.0,0,3,38.666666666666664
BA,5,1,3.0,2.0,1,123,42.507201646090536
BA,5,1,4.0,1.0,0,139,36.99812195121952
BA,5,1,4.0,1.0,1,1959,34.0530649087937
BA,5,1,4.0,2.0,0,2,39.5
BA,5,1,4.0,2.0,1,62,45.58009259259259
BA,5,1,5.0,1.0,0,114,35.651967871485944
BA,5,1,5.0,1.0,1,1684,30.56702901665723
BA,5,1,5.0,2.0,0,2,31.5
BA,5,1,5.0,2.0,1,55,41.9431643625192
BA,5,1,6.0,1.0,0,7,31.53333333333333
BA,5,1,6.0,1.0,1,112,34.811355311355314
BA,5,1,6.0,2.0,0,2,50.0
BA,5,1,6.0,2.0,1,6,41.8
BA,5,1,7.0,1.0,0,59,37.05144927536232
BA,5,1,7.0,1.0,1,1830,35.17289373452312
BA,5,1,7.0,2.0,0,7,55.25
BA,5,1,7.0,2.0,1,185,47.63981438433362
BA,5,1,8.0,1.0,0,13,40.69230769230769
BA,5,1,8.0,1.0,1,447,38.29581771548235
BA,5,1,8.0,2.0,0,1,46.0
BA,5,1,8.0,2.0,1,20,42.05
BA,5,1,9.0,1.0,0,1,41.0
BA,5,1,9.0,1.0,1,14,38.57142857142857
BA,5,1,9.0,2.0,1,3,51.0
BA,5,1,10.0,1.0,0,19,26.68686868686869
BA,5,1,10.0,1.0,1,188,25.994838231943497
BA,5,1,10.0,2.0,1,2,25.5
BA,5,1,11.0,1.0,0,19,20.42857142857143
BA,5,1,11.0,1.0,1,127,20.82446665444098
BA,5,1,11.0,2.0,1,6,22.7
BA,5,2,1.0,1.0,0,1551,38.86313171610405
BA,5,2,1.0,1.0,1,38033,37.290188694113766
BA,5,2,1.0,2.0,0,117,50.41177248677249
BA,5,2,1.0,2.0,1,2453,47.60128957118079
BA,5,2,2.0,1.0,0,166,42.46423948220065
BA,5,2,2.0,1.0,1,5305,39.88567328535737
BA,5,2,2.0,2.0,0,39,54.75151515151515
BA,5,2,2.0,2.0,1,915,50.01388888705768
BA,5,2,3.0,1.0,0,105,35.39992869875223
BA,5,2,3.0,1.0,1,1466,33.24470235332599
BA,5,2,3.0,2.0,0,4,44.5
BA,5,2,3.0,2.0,1,59,42.083333333333336
BA,5,2,4.0,1.0,0,219,37.933717633717634
BA,5,2,4.0,1.0,1,1850,34.78295018660993
BA,5,2,4.0,2.0,0,9,41.77777777777778
BA,5,2,4.0,2.0,1,72,39.73199023199023
BA,5,2,5.0,1.0,0,30,36.93333333333333
BA,5,2,5.0,1.0,1,556,34.36523365433329
BA,5,2,5.0,2.0,0,4,58.166666666666664
BA,5,2,5.0,2.0,1,25,45.07333333333334
BA,5,2,6.0,1.0,0,14,39.541666666666664
BA,5,2,6.0,1.0,1,79,34.401346389228884
BA,5,2,6.0,2.0,1,1,53.0
BA,5,2,7.0,1.0,0,7,43.8
BA,5,2,7.0,1.0,1,119,34.7833898944193
BA,5,2,7.0,2.0,0,1,59.0
BA,5,2,7.0,2.0,1,7,44.93333333333333
BA,5,2,8.0,1.0,0,37,43.58064516129032
BA,5,2,8.0,1.0,1,420,39.33274336774337
BA,5,2,8.0,2.0,0,1,68.0
BA,5,2,8.0,2.0,1,10,38.5
BA,5,2,9.0,1.0,0,7,49.42857142857143
BA,5,2,9.0,1.0,1,20,38.111111111111114
BA,5,2,9.0,2.0,1,1,57.0
BA,5,2,10.0,1.0,0,13,22.8625
BA,5,2,10.0,1.0,1,136,24.246024647187436
BA,5,2,10.0,2.0,0,1,24.0
BA,5,2,10.0,2.0,1,2,27.5
BA,5,2,11.0,1.0,0,10,21.8
BA,5,2,11.0,1.0,1,131,20.38297908232119
BA,5,2,11.0,2.0,1,2,32.5
BA,5,3,1.0,1.0,0,2979,41.017727677156046
BA,5,3,1.0,1.0,1,42618,39.48402689872315
BA,5,3,1.0,2.0,0,138,47.98609943977591
BA,5,3,1.0,2.0,1,2340,46.59232950484146
BA,5,3,2.0,1.0,0,328,44.53740726865727
BA,5,3,2.0,1.0,1,5681,42.80692328928487
BA,5,3,2.0,2.0,0,61,53.07
BA,5,3,2.0,2.0,1,888,51.7714461018553
BA,5,3,3.0,1.0,0,510,39.040928822558655
BA,5,3,3.0,1.0,1,5272,35.86189549017145
BA,5,3,3.0,2.0,0,18,45.983333333333334
BA,5,3,3.0,2.0,1,175,41.878426791277256
BA,5,3,4.0,1.0,0,2842,38.55662170498235
BA,5,3,4.0,1.0,1,25347,37.43205162341314
BA,5,3,4.0,2.0,0,86,42.29891975308642
BA,5,3,4.0,2.0,1,782,42.603465553237235
BA,5,3,5.0,1.0,0,55,34.55079365079365
BA,5,3,5.0,1.0,1,648,36.35880338017484
BA,5,3,5.0,2.0,0,4,48.75
BA,5,3,5.0,2.0,1,21,49.51428571428572
BA,5,3,6.0,1.0,0,123,41.15847953216374
BA,5,3,6.0,1.0,1,961,38.358843324573996
BA,5,3,6.0,2.0,0,7,37.166666666666664
BA,5,3,6.0,2.0,1,38,40.63076923076923
BA,5,3,7.0,1.0,0,78,46.70627240143369
BA,5,3,7.0,1.0,1,601,44.23402035842048
BA,5,3,7.0,2.0,0,16,58.611111111111114
BA,5,3,7.0,2.0,1,92,53.465806715806714
BA,5,3,8.0,1.0,0,933,43.38725425237088
